ObjectID,GlobalID,Voluntary Consent to Participate,ID1,Q1a,Zip_code,Nearest_Town,ID2,ID3,ID3b,ID4,ID4b,ID5,ID5a,ID6,ID7,ID7a,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID14b1,ID15,ID16,IDI6a,ID17,ID17a,ID17b,ID17c,ID17d,ID17e,ID18,ID19,ID20,ID21,ID21b,ID22,ID23,ID24,ID25,ID26,ID27,ID28a,ID28b,ID28c,ID29,ID29a,ID29bi,ID29bii,ID29biii,ID29biv,ID29bv,ID29bvi,ID29ci,ID29Cii,ID29Ciii,ID29Civ,ID29Cv,ID29Cvi,ID29di,ID29dii,ID29diii,ID29div,ID29e,ID29f,ID29g,ID29h,ID29i,ID29j,ID29k,ID29l,ID29m,ID30,ID31,ID32,ID32a,ID33,CreationDate,Creator,EditDate,Editor,x,y,ID14_2,ID14_3,ID14_7,ID14_5,ID14_6,ID14_0,ID14_4,ID14_8,ID14_1,ID14_9,ID21_5,ID21_2,ID21_7,ID21_6,ID21_3,ID21_0,ID21_4,ID21_1,ID29_2,ID29_5,ID29_6,ID29_8,ID29_3,ID29_4,ID29_7,ID29_0,ID29_1
478,c1d8b6df-34f1-4854-b261-c73f10edb611,Agree,kendrick,Kendrick,83537,Kendrick,64,Once a day,,Mobile phone weather app,,1,4,5,5,5,100,5,5,5,4,4,"Done_nothing,Spent_less_time_outdoors,Made_my_home_more_energy_effici",,5,5,5,4,5,5,4,3,3,5,4,4,"Done_nothing,Spent_less_time_outdoors",,5,5,5,6,5,4,4,Between 1 and 2 years,3,"Done_nothing,Spent_less_time_outdoors,Made_my_home/property/business_,Insured_my_property/business,Don't_open_windows_during_fire_",,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,5,5,5,5,3,3,4,4,46-65,High school graduate,Retired,,i believe the weather is due to climate change.,0.034165509,,0.034165509,,-117.0117871,46.72794598,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1
481,af352b96-eb0f-4f1a-bc10-bc1b3cc5eb74,Agree,southwick,Southwick,83537,Kendrick,57,other,monthly,Mobile phone weather app,,1,3,5,4,,92,3,6,4,3,4,Bought_an_air_conditioner_for_m,,5,5,3,4,4,3,3,6,6,5,1,2,Don't_feel_it's_an_issue,,6,5,5,4,4,6,6,Never,3,other,water more,1,4,1,2,3,3,1,1,1,1,1,3,5,2,2,2,3,2,3,4,4,1,1,2,2,46-65,High school graduate,Industry/Business,cashier,wind worse because of trees gone.,0.00271412,,0.00271412,,-117.0117871,46.72794598,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
484,ac642535-004e-4853-b17a-73313c7a36a5,Agree,83537,Kendrick,83537,Kendrick,71,Once a day,,Local TV,,1,5,5,4,,100,5,4,4,5,5,Don't_feel_it's_an_issue,,5,3,5,5,5,4,5,4,4,5,4,4,Made_my_garden_more_drought_tol,,5,4,5,4,5,6,6,Between 1 and 2 years,4,"Don't_open_windows_during_fire_,Made_my_home/property/business_,Educated_employees_on_fire_prev",,3,4,3,3,3,4,3,4,4,3,4,4,3,3,4,4,5,5,5,4,5,4,4,4,4,Over 65,High school graduate,Farming/Forestry,,we need to stop forest fires asap. dont let them learn ... the snow fall!,0.015010417,,0.015010417,,-117.0117871,46.72794598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
485,3466ee6b-f16c-4990-979c-4768ed51b5ca,Agree,83537,Kendrick,83537,Kendrick,16,Once a day,,Mobile phone weather app,,1,4,5,4,,110,4,4,5,4,4,Done_nothing,,5,5,5,5,4,4,4,4,4,4,4,5,Done_nothing,,5,5,5,4,5,4,4,In the past year,3,Made_my_home/property/business_,,3,5,1,2,4,5,3,4,4,4,4,4,5,4,1,1,4,4,4,4,4,4,4,4,4,18-30,High school graduate,Construction/Maintenance,,,0.017480324,,0.017480324,,-117.0117871,46.72794598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40,839be6ed-1179-4c5c-b314-e9fb630bba0d,Agree,"troy, idaho",Troy,83871,Troy,4,other,2 times,Mobile phone weather app,,1,4,5,5,5,95,5,3,5,4,4,Done_nothing,,5,5,5,3,4,3,4,3,3,5,4,4,"Used_irrigation,Planted_different/drought_toler,Made_my_garden_more_drought_tol,Made_my_home_more_water_efficie",,6,5,5,3,5,5,5,In the past year,5,Made_my_home/property/business_,,4,5,3,4,4,4,3,4,4,4,4,5,5,5,5,5,4,5,6,3,5,5,5,5,5,46-65,Some College,Retired,,,0.013302083,,0.013302083,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
45,7ba4fe1b-9c62-4ebd-b234-8024b506ae0f,Agree,83871,Troy,83871,Troy,10,Once a day,,Mobile phone weather app,,1,6,5,5,5,97,5,4,4,5,5,"Spent_less_time_outdoors,Made_my_home_more_energy_effici,Spent_more_time_in_public_space,Visited_family_and_friends_more",,5,5,4,3,6,5,5,4,3,5,4,5,"Spent_less_time_outdoors,Made_my_home_more_water_efficie",,6,5,6,3,6,5,4,Between 1 and 2 years,5,"Made_my_home/property/business_,Insured_my_property/business,Don't_open_windows_during_fire_",,3,5,3,5,3,4,3,3,4,4,4,5,4,3,4,2,3,5,5,4,5,4,4,4,4,31-45,Some College,Education,,,0.013332176,,0.013332176,,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
49,2ed7b904-7feb-4ab6-831d-115f8dbc37e0,Agree,Troy,Troy,83871,Troy,6,Once a day,,Mobile phone weather app,,0,,4,5,5,95,4,4,5,2,3,Spent_less_time_outdoors,,5,4,,4,4,3,4,4,4,5,2,2,Spent_less_time_outdoors,,6,6,6,4,5,5,4,Between 1 and 2 years,5,Made_my_home/property/business_,,2,5,4,5,5,5,5,5,5,5,5,5,5,4,2,1,3,6,5,4,5,2,1,2,1,46-65,Advanced college/Graduate degre,Industry/Business,,"It does seem that fire season has become more impactful in our household.  We have made significant efforts to make our home defensible, as we feel we are so remote that our property would not be a high priority in the event of a large fire.",0.01425,,0.01425,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,9b526f4b-e1a3-42b7-ab07-49b6b81d8bfa,Agree,Troy,Troy,83871,Troy,47,Once a day,,Mobile phone weather app,,1,4,5,5,5,90,5,4,5,2,4,"Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin",,5,4,,3,5,4,4,4,3,5,4,4,Done_nothing,,6,6,6,2,6,4,4,Never,3,"Insured_my_property/business,Don't_open_windows_during_fire_",,4,5,3,4,4,4,3,4,3,3,4,5,4,4,5,5,4,5,5,3,5,4,3,4,3,Over 65,Advanced college/Graduate degre,Education,,,0.017112269,,0.017112269,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
54,28e87531-85d6-455d-8154-94c4a94282e5,Agree,"Troy, ID",Troy,83871,Troy,25,Once a day,,Mobile phone weather app,,1,5,5,5,5,100,5,4,5,5,6,"Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin",,5,6,6,5,5,3,3,4,3,6,6,7,"Spent_less_time_outdoors,Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Used_irrigation",,7,6,7,3,6,6,7,Between 2 and 5 years,5,Spent_less_time_outdoors,,5,4,5,5,5,5,2,3,3,3,4,4,4,4,4,4,1,6,6,6,6,6,6,7,7,46-65,College undergraduate degree,Financial/Legal,,,0.018545139,,0.018545139,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
56,6680be8b-0eed-4350-8f51-6289cf0ad805,Agree,Troy  83871,Troy,83871,Troy,6,Once a day,,Mobile phone weather app,,0,,4,5,5,95,4,4,5,4,4,Upgraded_central_heating/coolin,,5,4,,4,4,4,4,4,4,5,5,4,Don't_feel_it's_an_issue,,5,5,5,4,5,5,5,In the past year,5,Made_my_home/property/business_,,3,5,4,3,4,4,5,5,5,5,3,4,5,5,5,5,3,5,4,4,4,4,1,1,1,46-65,College undergraduate degree,Retired,,I sincerely thank the firefighters for doing the best they can to protect us. We are building a home right now and are building it as fire resistant as possible.,0.018554398,,0.018554398,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,b7b0b5b1-779e-4260-9f55-42cacf071b8e,Agree,Troy,Troy,83871,Troy,6,Once a week,,Mobile phone weather app,,0,,4,3,3,100,4,4,4,4,4,Made_my_home_more_energy_effici,,5,5,5,4,3,4,4,4,5,4,4,4,Done_nothing,,4,4,5,5,4,5,5,Between 1 and 2 years,5,Spent_less_time_outdoors,,4,5,2,2,3,2,5,4,5,5,5,5,5,5,5,1,4,4,4,4,4,4,2,4,4,46-65,High school graduate,Industry/Business,human resources rep,we must understand that we have zero control over weather and be deligent about how we spend tax payer dollars,0.006667824,,0.006667824,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
116,c7abc89d-ee5e-4fd5-b5b6-c181376c35c3,Agree,Troy,Troy,83871,Troy,4,Once a day,,Mobile phone weather app,,0,,4,5,5,100,3,3,5,6,5,Don't_feel_it's_an_issue,,5,3,4,4,4,4,4,5,5,4,4,4,Done_nothing,,4,3,5,5,3,3,4,Never,4,Don't_feel_it's_an_issue,,3,3,3,3,3,3,4,4,3,5,4,4,4,5,5,5,5,6,3,5,4,4,4,4,4,18-30,College undergraduate degree,Government/Social Services,wildland fire fighter,,0.011349537,,0.011349537,,-116.996451,46.72793026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
303,b293936c-57e2-4bba-97e3-01fdbde3446a,Agree,Troy,Troy,83871,Troy,62,Once a day,,Local TV,,1,7,5,5,5,95,5,5,3,5,6,"Done_nothing,Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin",,6,5,4,4,4,4,4,3,4,5,5,4,Don't_feel_it's_an_issue,,6,7,6,4,6,6,5,Between 1 and 2 years,4,Insured_my_property/business,,3,3,2,3,3,5,3,4,3,4,5,4,4,4,4,5,5,6,6,5,6,5,6,4,4,46-65,Some College,Farming/Forestry,,,0.041443287,frusere_ui_uidaho,0.041443287,frusere_ui_uidaho,-116.9966276,46.72793687,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326,fec87c64-3c2b-4b00-abfe-6958a31a085d,Agree,Troy,Troy,83871,Troy,23,other,couple times per day,Mobile phone weather app,,1,7,7,7,6,105,7,2,7,6,6,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici",,5,5,3,5,6,2,7,1,2,7,5,5,other,use less water local restrictions,7,7,7,2,7,5,5,Over 10 years,5,"Spent_less_time_outdoors,Made_my_home/property/business_,other",use air purification,5,5,4,5,5,5,4,4,3,4,5,5,5,4,5,5,2,7,7,2,7,5,4,5,5,46-65,College undergraduate degree,Government/Social Services,,,0.024288194,frusere_ui_uidaho,0.024288194,frusere_ui_uidaho,-116.9972045,46.72809747,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
327,1cdf838d-a58a-4f79-98d0-d7c3514abe36,Agree,Troy,Troy,83871,Troy,36,Once a day,,Mobile phone weather app,,1,7,7,6,4,100,6,4,4,5,6,Done_nothing,,6,5,5,4,3,3,3,3,3,6,5,5,Planted_different/drought_toler,,6,6,6,4,4,5,5,In the past year,4,Made_my_home/property/business_,,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,6,6,5,4,4,4,5,5,Over 65,Advanced college/Graduate degre,Transportation/Utilities,,,0.026866898,frusere_ui_uidaho,0.026866898,frusere_ui_uidaho,-116.9966169,46.72791688,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,fb3409b2-a6d9-4e7e-aa1f-9e4cf7cfc13a,Agree,Troy,Troy,83871,Troy,20,Once a day,,Mobile phone weather app,,1,5,5,6,5,90,6,4,5,6,6,Done_nothing,,5,3,5,5,7,2,6,4,4,5,7,7,Planted_different/drought_toler,,5,5,7,2,5,6,6,In the past year,5,Don't_open_windows_during_fire_,,3,4,1,4,4,5,3,4,5,5,2,3,4,3,5,3,3,6,6,5,6,7,7,7,7,18-30,Advanced college/Graduate degre,Farming/Forestry,,,0.030565972,frusere_ui_uidaho,0.030565972,frusere_ui_uidaho,-116.9966527,46.72816265,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
329,58d4c096-ffa9-4739-85c2-63b17c2f4e65,Agree,83871,Troy,83871,Troy,17,Once a week,,Social media,,1,2,4,4,,95,4,4,5,4,1,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,4,4,,4,6,4,4,4,4,4,4,1,Spent_less_time_outdoors,,4,4,4,4,4,2,5,Between 2 and 5 years,4,"Done_nothing,Made_my_home/property/business_,Don't_open_windows_during_fire_",,4,4,1,3,3,3,4,4,4,5,4,5,3,3,3,3,4,4,4,4,4,4,4,2,2,18-30,High school graduate,Restaurant/Food Service,,,0.033128472,frusere_ui_uidaho,0.033128472,frusere_ui_uidaho,-116.9965943,46.7278778,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
330,d7d44873-08c2-4ce2-9942-f454d029c49a,Agree,Troy,Troy,83871,Troy,10,Once a day,,Social media,,0,,4,1,3,100,1,7,4,4,1,"Spent_less_time_outdoors,Spent_more_time_in_public_space",,4,1,1,7,7,7,1,4,4,1,4,4,Done_nothing,,7,4,4,4,4,4,7,Between 1 and 2 years,3,Made_my_home/property/business_,,3,3,3,3,5,5,5,5,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,31-45,Some College,Industry/Business,cashier,,0.036883102,frusere_ui_uidaho,0.036883102,frusere_ui_uidaho,-116.9965346,46.7277618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
332,ce281863-df28-428b-9785-16759b2cc218,Agree,Troy,Troy,83871,Troy,35,Once a day,,Mobile phone weather app,,1,5,4,5,4,100,3,2,5,4,4,Done_nothing,,5,6,6,3,5,3,4,4,4,6,4,4,Done_nothing,,5,5,5,4,6,5,5,In the past year,3,"Don't_open_windows_during_fire_,Participated_in_community_fire_",,3,4,2,4,3,4,3,4,3,4,4,4,4,3,3,3,3,5,5,4,4,2,2,3,2,31-45,Some College,Farming/Forestry,,seems like summer rains have stopped coming as much. about 20-30 may heavy rains stop. A lot of fires are human caused with occassional lighting strikes that cause bigger fires,0.002599537,frusere_ui_uidaho,0.002599537,frusere_ui_uidaho,-116.9962731,46.72812158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
333,0adc7168-3d5a-4f03-ae39-fd1e05557b45,Agree,Troy,Troy,83871,Troy,40,Once a day,,Mobile phone weather app,,0,,4,4,,100,4,4,4,2,2,Done_nothing,,4,4,,4,4,4,4,4,4,4,2,2,Done_nothing,,4,4,4,4,4,2,2,In the past year,5,Done_nothing,,1,1,1,1,1,2,3,4,4,4,4,2,4,4,3,2,4,4,4,4,4,2,2,2,2,46-65,Some College,Farming/Forestry,,,0.005113426,frusere_ui_uidaho,0.005113426,frusere_ui_uidaho,-116.9958886,46.72773602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
334,06a57333-89d6-4af6-a17c-5989cc0ede64,Agree,Troy,Troy,83871,Troy,17,Once a day,,Mobile phone weather app,,0,,4,4,,100,4,5,5,5,3,"Done_nothing,Don't_feel_it's_an_issue",,4,5,5,4,5,4,3,4,4,3,2,3,"Done_nothing,Don't_feel_it's_an_issue",,5,6,4,4,4,3,3,Over 10 years,3,Made_my_home/property/business_,,3,4,3,4,4,5,3,2,2,3,2,3,2,2,3,4,4,4,4,5,4,2,2,3,3,18-30,High school graduate,Construction/Maintenance,,,0.007440972,frusere_ui_uidaho,0.007440972,frusere_ui_uidaho,-116.9962354,46.72763384,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
335,ae343cb0-5fce-4d76-a68e-876a665dad37,Agree,Troy,Troy,83871,Troy,32,Once a week,,Mobile phone weather app,,1,4,5,5,5,95,5,3,5,4,4,"Bought_an_air_conditioner_for_m,Don't_feel_it's_an_issue",,6,5,5,5,6,5,3,3,3,6,5,4,Don't_feel_it's_an_issue,,6,6,6,3,6,5,5,Never,4,"Spent_less_time_outdoors,Don't_open_windows_during_fire_",,4,4,2,4,4,4,4,3,3,5,5,5,5,5,5,5,3,5,5,5,5,5,3,3,3,46-65,Some College,Construction/Maintenance,,,0.010909722,frusere_ui_uidaho,0.010909722,frusere_ui_uidaho,-116.9957926,46.72738717,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
336,93e70084-1d1d-429b-9183-acfb2a9207ee,Agree,Troy,Troy,83871,Troy,48,Every hour,,Social media,,1,2,5,4,,95,4,6,3,2,4,Done_nothing,,6,7,7,5,6,2,2,4,3,6,4,4,Made_my_garden_more_drought_tol,,6,6,6,1,6,4,4,Between 1 and 2 years,4,Done_nothing,,1,3,5,5,5,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,46-65,College undergraduate degree,Healthcare,,,0.013556713,frusere_ui_uidaho,0.013556713,frusere_ui_uidaho,-116.9958222,46.72756012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357,9c44c9fa-2c50-4380-9f32-5059658696ec,Agree,Troy,Troy,83871,Troy,50,Once a day,,Mobile phone weather app,,1,5,5,4,,98,4,5,4,4,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Made_my_home_more_energy_effici,Don't_feel_it's_an_issue",,4,5,5,4,5,4,4,4,3,5,1,2,"Used_irrigation,Planted_different/drought_toler",,6,6,6,3,5,2,2,Never,4,"Made_my_home/property/business_,Insured_my_property/business",,3,4,3,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,5,4,2,1,2,2,46-65,College undergraduate degree,Retired,,,0.001324074,frusere_ui_uidaho,0.001324074,frusere_ui_uidaho,-116.9961716,46.72776435,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
358,cb7f639e-c0cf-4cfb-9d8e-0a8f56dcaddf,Agree,Troy,Troy,83871,Troy,1,Once a day,,Word of mouth,,0,,4,4,,90,4,4,4,7,5,Don't_feel_it's_an_issue,,4,5,4,5,5,4,4,3,4,5,6,4,Don't_feel_it's_an_issue,,5,5,5,4,4,6,5,Never,5,Spent_less_time_outdoors,,3,5,3,4,4,5,2,4,3,4,4,5,4,5,4,3,4,4,4,4,4,6,5,5,5,31-45,College undergraduate degree,Government/Social Services,wildland IDL,,0.004925926,frusere_ui_uidaho,0.004925926,frusere_ui_uidaho,-116.9965459,46.72813689,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
359,e650b091-d1d4-4ae2-baae-37e1bf920f17,Agree,Troy,Troy,83871,Troy,33,Once a day,,Mobile phone weather app,,1,4,5,6,6,100,6,6,6,4,4,"Upgraded_central_heating/coolin,Made_my_home_more_energy_effici",,6,3,4,6,7,3,7,4,3,6,4,4,Done_nothing,,7,7,7,6,7,5,4,In the past year,5,"Made_my_home/property/business_,Don't_open_windows_during_fire_",,3,5,4,5,4,4,5,5,4,5,4,3,5,5,5,5,3,5,5,3,5,4,4,4,4,31-45,College undergraduate degree,Government/Social Services,,,0.007363426,frusere_ui_uidaho,0.007363426,frusere_ui_uidaho,-116.9965459,46.72813689,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
360,f9f0477b-bc1a-4589-871a-e54e38fd35ec,Agree,Troy,Troy,83871,Troy,39,Once a day,,Mobile phone weather app,,1,5,5,5,5,92,6,3,5,4,4,Don't_feel_it's_an_issue,,5,5,5,3,6,4,5,4,3,6,4,4,Planted_different/drought_toler,,5,5,5,3,6,2,2,Between 1 and 2 years,3,"Spent_less_time_outdoors,Insured_my_property/business,Don't_open_windows_during_fire_",,2,4,1,3,1,3,3,4,3,4,4,4,3,4,5,2,4,6,6,3,6,1,1,2,2,31-45,College undergraduate degree,Farming/Forestry,,Dryer summers less snow fall fewer days when we have snow for crops. Fire season seems worse smoke in air is worse,0.010795139,frusere_ui_uidaho,0.010795139,frusere_ui_uidaho,-116.9960198,46.72786258,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
361,cd559e24-65bb-4907-bce5-8eb747d8bb0a,Agree,Troy,Troy,83871,Troy,4,Once a day,,Social media,,1,5,5,5,5,90,5,2,5,3,5,Don't_feel_it's_an_issue,,5,5,5,4,6,3,5,4,4,5,5,6,Done_nothing,,6,5,5,3,5,2,3,Never,4,Done_nothing,,1,1,1,1,1,1,3,4,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,5,Over 65,High school graduate,Retired,,,0.01303588,frusere_ui_uidaho,0.01303588,frusere_ui_uidaho,-116.9961503,46.7278868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
362,4dd5f9b7-e8a9-4f16-91b4-07434fdf7f76,Agree,Troy,Troy,83871,Troy,40,Once a day,,Local TV,,1,5,4,5,5,90,4,4,4,4,4,Done_nothing,,4,5,5,4,5,4,4,4,4,5,2,2,Done_nothing,,5,5,6,5,6,2,2,Never,3,"Done_nothing,Insured_my_property/business",,3,4,3,4,3,4,3,4,3,3,2,3,4,3,4,4,4,4,4,4,5,2,2,2,2,46-65,High school graduate,Unemployed,not specified,,0.015506944,frusere_ui_uidaho,0.015506944,frusere_ui_uidaho,-116.9969517,46.72814877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
363,592b948a-93dd-400c-b55d-b0e3948ef173,Agree,Troy,Troy,83871,Troy,60,Once a day,,Local TV,,1,5,5,5,5,92,4,4,5,4,5,Upgraded_central_heating/coolin,,4,5,5,4,4,4,5,4,4,5,4,4,Used_irrigation,,5,5,5,6,6,4,4,Never,3,Done_nothing,,3,4,3,4,3,4,2,3,3,3,2,3,3,2,4,4,4,4,4,4,5,3,2,2,2,Over 65,High school graduate,Retired,,,0.017571759,frusere_ui_uidaho,0.017571759,frusere_ui_uidaho,-116.9970443,46.72813018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
389,e4515acc-83a3-4d0f-a1b0-a3edce38525d,Agree,83871,Troy,83871,Troy,37,Once a day,,Mobile phone weather app,,1,6,5,6,5,100,5,5,5,5,4,"Spent_less_time_outdoors,Upgraded_central_heating/coolin",,6,5,6,5,6,2,5,4,4,6,5,5,"Spent_less_time_outdoors,Planted_different/drought_toler",,7,7,7,2,7,6,6,Between 1 and 2 years,5,"Spent_less_time_outdoors,Made_my_home/property/business_,Don't_open_windows_during_fire_",,5,5,4,5,5,5,2,2,3,3,3,3,5,5,5,5,2,7,6,3,7,6,5,5,5,31-45,High school graduate,Education,,,0.039550926,,0.039550926,,-117.0117871,46.72794598,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
397,83c2a8da-a4b9-4e7e-9e8b-0bf29ab7a9e3,Agree,Troy,Troy,83871,Troy,14,Every hour,,Mobile phone weather app,,1,4,4,3,4,100,4,5,3,5,4,Spent_less_time_outdoors,,4,4,,4,5,5,4,3,3,4,5,4,Done_nothing,,5,5,4,4,5,4,4,Never,4,"Don't_open_windows_during_fire_,Spent_less_time_outdoors",,3,2,2,3,3,3,4,4,3,2,2,4,4,4,4,3,5,4,5,4,3,4,5,4,3,46-65,Some College,Retired,,,0.016704861,frusere_ui_uidaho,0.016704861,frusere_ui_uidaho,-116.9943146,46.72908985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
398,b9da6e01-1748-4f12-bd9a-43e897aee866,Agree,Troy,Troy,83871,Troy,11,Once a day,,Mobile phone weather app,,1,6,6,6,6,90,6,2,6,6,6,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,6,6,5,6,6,2,6,4,3,6,6,6,"Used_irrigation,Made_my_garden_more_drought_tol",,6,6,6,2,6,6,6,In the past year,4,"Spent_less_time_outdoors,Don't_open_windows_during_fire_",,4,4,3,4,4,4,5,4,3,4,4,4,5,5,5,5,2,6,6,2,6,6,5,6,6,Over 65,Advanced college/Graduate degre,Retired,,,0.020451389,frusere_ui_uidaho,0.020451389,frusere_ui_uidaho,-116.9943155,46.72908985,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
399,357e7c2f-a571-4e00-a3b4-591a4d31486c,Agree,Troy,Troy,83871,Troy,10,Once a week,,Mobile phone weather app,,0,,3,3,3,90,2,6,2,5,7,"Spent_less_time_outdoors,Spent_more_time_in_public_space",,5,5,5,5,4,4,4,5,6,5,5,6,Spent_less_time_outdoors,,5,5,5,4,6,5,6,Between 1 and 2 years,4,Spent_less_time_outdoors,,4,4,4,4,5,5,3,5,5,5,4,4,4,4,4,4,3,5,4,4,5,5,5,6,7,18-30,Advanced college/Graduate degre,Retired,,its much better than where we moved from (so. cal.),0.020918981,,0.020918981,,-117.0117871,46.72794598,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,d0d1cb1e-286a-44ce-a7e8-5967d99cef7f,Agree,Troy,Troy,83871,Troy,40,Once a day,,Mobile phone weather app,,0,,4,4,,90,4,4,4,5,6,Done_nothing,,4,4,,4,4,4,4,4,4,4,5,6,Done_nothing,,6,6,5,4,6,5,6,In the past year,3,Done_nothing,,3,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,6,6,3,5,4,2,4,6,46-65,Technical or vocational school,Industry/Business,,,0.023980324,frusere_ui_uidaho,0.023980324,frusere_ui_uidaho,-116.9944871,46.72903857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
401,88f259de-437b-47b2-8c28-74d43be5a4df,Agree,Troy,Troy,83871,Troy,10,Once a week,,Mobile phone weather app,,0,,3,3,3,90,2,6,2,5,7,"Spent_less_time_outdoors,Spent_more_time_in_public_space",,5,5,5,5,4,4,4,5,6,5,5,6,"Don't_feel_it's_an_issue,Spent_less_time_outdoors",,5,5,5,4,6,5,6,Between 1 and 2 years,4,Spent_less_time_outdoors,,4,4,4,4,4,5,3,5,5,5,4,4,4,4,4,4,3,5,4,4,5,5,5,6,7,18-30,High school graduate,Healthcare,,There wasnt a lot of snow that stuck last year,0.035101852,,0.035101852,,-117.0117871,46.72794598,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
