town,buffer,wateryear,firehighdays_bi90,firehighdays_erc90,firehighdays_bi95,firehighdays_erc95,fireseverity_bi90,fireseverity_erc90,firesummerhighdays_bi90,firesummerhighdays_erc90,firestart_wyday_bi,firestart_wyday_erc,firestart_any_bi90,firestart_any_erc90,firestart_k2_erc90,firestart_k3_erc90,firestart_k3_bi90,firemaxrun_bi,firemaxrun_erc,fireseasonlength_bi,fireseasonlength_erc,firepeak_bi,firepeak_erc,firep95_erc,meananntemp,meanminanntemp,meanmaxanntemp,maxminjjatemp,maxmaxjjatemp,meanjjatemp,frostdays,summerdays,tmaxgt90thdays,tmingt90thdays,durtmaxgt90th,gsstartdoy,gsenddoy,gslength,meananomanntemp,meanminanomanntemp,meanmaxanomanntemp,maxminanomjjatemp,maxmaxanomjjatemp,meananomjjatemp,annualprecip,annualeto,annualpwd,coolseasonprecip,coolseasondrydays1mm,maxdrydur,maxcoolseasondrydur,preciponsetwydoy,precipCOMwydoy,annualanomprecip,annualanometo,annualanompwd,coolseasonanomprecip
Juliaetta,none,2005,31,65,15,45,91.90611184382688,384.53656607904725,3,1,86,85,86,85,85,85,86,6,56,245,226,64.03836992325321,83.8555707377772,74.47678706999751,10.324211428748066,4.077050994320188,16.571371863175944,20.394328258884002,38.36162424395201,19.54809782287681,101,78,47,24,8,275,269,-6,0.12982569037242958,-0.07107083507023998,0.33072221581509914,6.384062637821684,9.800793785176939,-0.7747464328461388,443.77389601930474,1072.200099362481,-628.4262033431763,240.77960222767237,129,37,30,18,156.50726685404967,-130.66509894049315,1.4197802318400143,-132.08487917233316,-142.79047626631885
Juliaetta,none,2006,9,18,1,8,11.304002528036936,41.32393174632908,2,0,73,74,73,74,74,74,73,3,7,272,268,68.19321764053839,80.41065895326675,76.19416805144279,10.36462956056416,4.137769083317237,16.59149003781108,21.14230425434704,40.40559121408802,20.686041058597894,100,97,37,42,0,284,269,-15,0.17024382218852302,-0.010352746073190556,0.35084039045023657,7.654284372637077,7.836243233629766,0.36319680287494727,596.8153558142725,1112.9855530276413,-516.1701972133689,389.46791947849334,104,32,16,1,143.95553040889456,22.376360854474534,42.205233897000376,-19.828873042525842,5.89784098450215
Juliaetta,none,2007,14,16,5,4,38.432874547281536,25.07384038740604,9,10,308,227,91,185,185,227,308,6,4,268,132,69.950987415929,86.78787024713334,79.26125931278352,10.334512330450123,4.143357851143927,16.52566680975632,19.81711189516102,40.61463859312005,20.898478419449695,96,89,32,34,0,274,268,-6,0.14012659207448686,-0.004763978246500829,0.2850171623954745,6.689823897166541,9.99187392368119,0.5756341637267486,487.7623326384253,1138.031120609372,-650.2687879709467,372.98930922439024,104,48,22,16,121.25776558674094,-86.67666232137262,67.25080147873095,-153.92746380010357,-10.58076926960095
Juliaetta,none,2008,8,14,4,4,22.222043740659235,35.210149666571056,2,0,41,34,37,34,34,34,41,4,11,268,187,67.4519077916299,77.42977102956466,72.0664768342049,9.441838037150287,3.5889207016575053,15.294755372643069,20.825858626827028,38.976528832220026,19.349918414700408,123,84,30,22,0,280,270,-10,-0.7343398706705193,-0.5418126599209754,-0.9268670814200632,8.791768621629199,8.410507431850977,-0.9729258410225387,543.0762133406054,1049.7885406603737,-506.7123273197683,369.86074247379446,98,29,25,17,148.10516366738213,-33.95648276501459,-22.318455603266088,-11.638027161748504,-16.30303716601873
Juliaetta,none,2009,13,17,3,11,20.722024107204753,65.30123877986807,0,1,25,26,23,26,26,26,25,5,6,337,334,60.28951563681325,77.13028131300402,63.428574548536744,10.155588426644774,4.081671455440645,16.229505397848904,18.845535573652,37.794038637223025,20.483428287372387,117,99,32,33,6,275,269,-6,-0.03879731173086232,-0.06645037394978277,-0.011144249511941897,5.559876833679963,7.402242549773192,0.16058403164943905,578.4232752582719,1088.4792010808183,-510.0559258225463,381.98926648305303,114,23,12,33,151.29319516002099,3.9842802984739945,17.698881950177196,-13.714601651703202,-1.5808120109381838
Juliaetta,none,2010,41,69,29,32,210.20095150240022,254.8546755144674,4,5,65,64,10,8,10,64,65,8,14,321,321,69.12677895330614,80.17043471797821,73.09177638392296,9.689472467183974,4.174210429476059,15.204734504891888,17.960253118699995,36.17311125724501,19.012981506818477,92,73,24,34,0,288,269,-19,-0.5049132711916625,0.026088600085630537,-1.0359151424689557,4.3717408539143285,6.784560697822023,-1.3098627489044692,500.35796837172194,1048.3319619826732,-547.9739936109513,242.40218896538968,122,33,11,14,169.3647470807977,-74.08102658807596,-22.4483571479677,-51.63266944010826,-141.1678895286015
Juliaetta,none,2011,7,13,1,6,7.590959795059835,54.50059786150533,0,0,NA,339,19,339,339,339,NA,2,9,345,20,67.06452016522806,88.84353214386974,74.5052260958764,9.306567393600888,3.2375043773777574,15.37563040982402,18.517484406502035,36.27671154391402,18.55442493433372,117,83,28,25,7,274,269,-5,-0.8878183447747474,-0.9106174520126706,-0.8650192375368243,6.17025802776419,7.213502453219903,-1.7684193213892287,670.4226273865469,1023.8434692775048,-353.42084189095794,441.059973954193,93,54,12,24,141.70245272851759,95.98363242674897,-46.936849853136145,142.9204822798851,57.48989546020186
Juliaetta,none,2012,42,58,19,39,141.03012387060346,355.9586055755619,2,0,95,68,39,1,39,68,95,15,18,327,365,66.64893424741685,87.01155922182147,77.58661218458607,10.340738802647126,3.9520093487827808,16.72946825651147,18.54101050592203,39.49425659179701,19.943799644566557,114,98,38,33,0,274,270,-4,0.16456089482631941,-0.17872401279570002,0.5078458024483388,5.044753667359213,8.739691818401386,-0.3790446111563904,608.7782245489857,1096.786792892602,-488.0085683436164,414.1555307113353,113,72,16,6,153.77575078122126,31.745528443365814,24.679796628962386,7.065731814403428,27.991751071522096
Juliaetta,none,2013,16,39,11,19,85.85058019084296,205.8564550030621,7,11,1,1,1,1,1,1,1,9,12,300,300,68.94577009139522,89.82781677246098,72.72945777154736,10.693809915863751,4.478287812560443,16.90933201916706,21.150603066721033,37.932644554877015,21.21614918541607,122,98,46,48,13,281,262,-19,0.49942417748811463,0.33016598317001516,0.6686823718062141,9.697532473328106,9.572709606539611,0.8933049296931245,583.5667121669937,1100.438908828843,-516.8721966618493,350.6075792947122,112,83,83,16,154.39035527454453,9.127717207195865,29.658589698202114,-20.53087249100625,-32.96249919927899
Juliaetta,none,2014,29,41,14,21,93.53408107449923,147.37523597901904,12,11,107,106,91,91,91,106,107,7,12,265,265,73.02816885671311,84.24103354177167,76.94654287030619,10.17065984007012,4.400234235560465,15.941085444579777,19.248480815272046,38.23408144058703,21.117688740520343,103,99,24,36,0,96,269,173,-0.02372589830551563,0.2521124061700363,-0.29956420278106755,5.342573563770969,6.982966991137275,0.7948444847973944,485.7147744970937,1084.3998853653188,-598.6851108682251,330.9778282767343,121,33,24,38,156.12172273949443,-88.7242204627042,13.61956623467789,-102.34378669738209,-52.59225021725693
Juliaetta,none,2015,90,124,52,87,413.02233033334073,872.7262307536226,53,67,44,46,18,8,46,46,44,16,29,346,356,77.04866613572645,94.71662991431454,89.22481456141318,11.942077028524897,6.009325689095853,17.874828367953942,22.837242667906025,40.832997771232044,22.40630860723256,60,105,77,95,0,274,269,-5,1.7476912901492607,1.8612038597054246,1.6341787205930969,10.604740495579572,12.937625942434952,2.0834643515096127,525.9899179060614,1193.4114333792559,-667.4215154731945,385.7750091975736,117,49,16,23,135.46465708237122,-48.449077053736616,122.63111424861496,-171.08019130235158,2.2049307035823937
Juliaetta,none,2016,27,39,10,17,85.44756458036332,139.7236380946257,2,2,1,1,1,1,1,1,1,13,16,332,250,62.31612903225806,75.74193548387096,67.16935483870968,11.138172703875313,5.051153455788411,17.225191951962216,18.714514750819035,37.353219112272996,19.867390268547872,72,94,58,66,12,274,270,-4,0.9619947960545062,0.92042009420993,1.0035694978990826,9.46231902748018,13.304653438444639,-0.4554539871750754,584.912911206484,1112.2424596884557,-527.3295484819718,436.38710537937385,105,28,19,30,139.2690089717834,7.880215100864068,40.135463424816045,-32.255248323951974,50.22332573956068
Juliaetta,none,2017,18,44,8,30,53.93703536372006,199.97812504614558,4,17,334,94,39,92,94,94,334,9,25,309,256,69.35483870967742,89.6258064516129,84.85032258064518,10.02803391251374,4.081392392888851,15.97467543213863,18.279041708669013,39.095169362714046,21.535659175835345,105,99,32,34,0,307,269,-38,-0.16635182586189548,-0.06672943650157674,-0.2659742152222142,5.975059492869654,11.150330902427491,1.2128149201123961,721.9741936633665,1093.148384459557,-371.1741907961906,545.1903222405142,87,58,16,7,133.53127172487336,147.53519870356857,22.368065328916053,125.16713337465251,161.620243746523
Juliaetta,none,2018,10,21,2,5,22.492583711685825,34.512346692239156,5,12,312,72,70,72,72,72,312,3,6,286,291,67.73548387096774,85.45161290322581,79.77677419354839,10.178409700819321,4.120297072642805,16.23652232899584,19.714514750819035,41.68549056514604,20.210853165764277,104,86,36,36,0,112,269,157,-0.01597603755631421,-0.027824756747622272,-0.004127318365006166,6.162787193380321,10.364071556829451,-0.11199108995867176,644.7999973220211,1077.3870970457792,-432.5870997237581,464.7903198522908,111,57,12,12,126.77892634167311,70.36100236222325,6.606777915138174,63.75422444708507,81.22024135829959
Juliaetta,none,2019,7,17,1,3,12.122519769976158,57.295557369724484,1,0,NA,18,18,18,18,18,NA,2,7,241,202,62.60645161290322,83.02580645161291,71.77935483870968,9.64932399721104,3.7700439372212835,15.528604057200797,18.46290322580603,37.740315886467044,20.068162723878373,119,92,23,24,0,290,265,-25,-0.5450617411645962,-0.3780778921691447,-0.7120455901600475,6.7853968138339535,8.307260066206485,-0.2546815318445756,576.1000015331855,1042.9161292271267,-466.8161276939412,346.6870975609749,109,35,35,28,151.87957961572178,1.6610065733875474,-27.86418990351423,29.525196476901776,-36.88298093301631
Juliaetta,none,2020,34,68,18,33,101.75195864400547,190.5614896282071,2,6,37,31,27,29,31,31,37,9,21,324,322,71.44516129032259,83.86451612903227,81.1258064516129,9.964427931994226,3.8639431602926106,16.064912703695843,20.133867620653007,39.562909329322,19.589902218127175,119,90,32,20,0,109,270,161,-0.21174997582658084,-0.26679020128587044,-0.15670975036729126,7.290772796959285,8.288292669480743,-0.7329420375957728,525.3419364940737,1083.5741949009318,-558.2322584068581,351.8935490289043,118,42,20,19,147.89282538913443,-51.690759611546255,11.467198637292052,-63.157958248838305,-34.27023061090891
Juliaetta,none,2021,86,129,61,103,515.5008520926197,932.8753090704645,38,50,59,61,31,7,7,61,59,13,54,286,310,71.11612903225806,91.20645161290322,87.31354838709679,10.674874531353595,4.402108445043256,16.947640617663932,21.98548524918101,43.108066485005,22.253348278029637,127,101,56,46,10,275,269,-6,0.48048879297795827,0.25398661565282793,0.7069909703030886,10.123791897681484,14.945841011949742,1.930504022306689,428.3258079300005,1187.058066558934,-758.7322586289333,358.02258203106555,115,30,19,11,115.27236561279624,-146.11318702979742,116.27774742829297,-262.3909344580904,-25.547496462925647
Juliaetta,none,2022,12,24,5,15,26.65625414079237,130.96730517725834,0,0,129,127,118,118,127,127,129,6,17,222,226,65.15483870967742,78.90967741935485,71.02322580645162,10.281077943162204,4.450247118212873,16.111908768111533,19.41452695785,39.82741797662504,20.950262421210805,97,90,41,43,7,274,269,-5,0.0866922047865672,0.3021252888224453,-0.1287408792493109,6.118321736653618,12.091376946561684,0.6274181654878583,717.6129042217809,1049.658066729865,-332.045162508084,403.23225920142664,108,48,11,24,153.9071023217144,143.17390926198297,-21.12225240077616,164.29616166275912,19.66218070743542
Juliaetta,none,2023,29,62,3,25,81.04203366925648,206.48024259382717,20,36,276,13,15,11,13,13,276,3,23,306,310,72.36129032258063,91.24516129032259,83.32774193548389,10.359469406256059,4.350406063145591,16.368532749366526,19.682254717427043,40.15323053175405,21.40250648295229,131,115,53,49,0,274,267,-7,0.16508366788042317,0.2022842337551634,0.1278831020056829,6.771991721533187,8.930955784295485,1.0796622272293412,523.9451605648762,1108.3193535194282,-584.374192954552,356.28387073163054,111,26,20,21,135.08918066861764,-50.493834394921635,37.5390343887872,-88.03286878370884,-27.286207762360633
Juliaetta,none,2024,3,9,1,2,1.9358680079060147,21.316127226429607,1,1,NA,87,91,79,87,87,NA,2,6,204,211,64.04516129032258,82.18064516129033,73.10967741935485,10.617918301452404,4.592323160129497,16.64351344277531,20.995163259199046,41.96290322580603,20.839253115018707,91,97,56,47,0,274,270,-4,0.44174039363159695,0.4615897985510161,0.42189098871217773,7.71392179099502,9.912629781743107,0.5164088592957601,483.5225799775893,1092.7580652534962,-609.2354852759069,332.50322471222574,105,29,10,11,142.41621313831976,-93.51011612803057,20.65106898985639,-114.16118511788696,-53.66055492758747
Juliaetta,none,2025,14,28,9,2,64.11240242373559,55.69928933420492,13,24,283,249,113,115,115,249,283,7,7,176,223,66.47096774193548,80.30967741935486,75.7767741935484,10.68588579879946,4.450503456429309,16.92126814116961,19.133878449471013,37.666127654045,20.90136715646886,101,113,47,32,0,275,269,-6,0.4915000604238229,0.30238162703888083,0.6806184938087649,7.33657295473189,12.647744718161661,0.5785229007459127,468.74193575401466,1126.6032265011343,-657.8612907471196,374.90645189727513,105,32,27,21,132.6358955745164,-105.69705920578325,55.822907370493176,-161.51996657627643,-8.66362659671607
Kendrick,10mibuffer,1980,7,19,1,6,10.089428261563999,52.18058557546652,0,0,NA,7,8,7,7,7,NA,2,7,194,201,53.05475409820292,64.29533895564768,60.59561066741964,8.553048672416379,2.467208073613162,14.638889271219595,15.841961823982047,37.36602223072305,16.852895913599642,131,63,42,30,0,274,270,-4,-0.9236187650471892,-0.9167716226925314,-0.930465907401847,4.25446761018836,5.874225774858324,-2.652408671109655,686.3728195145057,972.8901808165231,-286.5173613020173,404.7095339321589,104,34,34,15,160.5975653805782,34.459832918131625,-75.24950325939666,109.70933617752829,-40.02010950410092
Kendrick,10mibuffer,1981,12,11,4,3,24.797726179771523,15.301106273756139,0,0,NA,74,8,28,74,74,NA,2,6,190,170,56.530556599536155,69.89802375685841,64.78777522282742,9.548220072050183,3.162497663591232,15.933942480509137,17.028589384499014,36.72936649072301,17.898140566912573,115,76,62,40,17,275,260,-15,0.05356124371542104,-0.23800744575015628,0.3451299331809983,5.167592467858826,6.7529287781153435,-1.6071640177967248,664.8631907977539,1008.3336728265031,-343.4704820287492,395.9287175421475,122,30,21,13,160.50087765140702,15.5913237407648,-38.53308403976748,54.12440778053228,-46.1598063547272
Kendrick,10mibuffer,1982,15,5,4,0,28.42127331384012,1.7056978949047483,2,1,33,203,33,39,203,203,33,7,3,226,222,48.300705331199616,61.4739260109248,54.90509725310609,8.679257636483388,2.6778314243547925,14.680683848611986,17.505148954328035,36.939419777692024,18.92905460315925,137,75,29,36,0,131,266,135,-0.8154011918513737,-0.7226736849865958,-0.90812869871615165,8.431862122251223,7.446972328619822,-0.5762499815500449,768.9707495546621,977.1375033937144,-208.16675383905226,521.1321115153862,96,20,14,6,148.89860420146042,119.69888249767304,-69.72925347255615,189.4281359702292,79.0435876185115
Kendrick,10mibuffer,1983,17,9,10,3,55.466374225975045,26.651333984777605,0,0,103,124,91,124,124,124,103,7,4,151,117,46.65666869063688,54.8293593593825,47.41597596100314,9.114183168544825,3.1148380485707783,15.11352828851887,19.58159525341904,37.51324261479101,18.47479034773848,112,63,39,43,7,285,267,-18,-0.3804756597899389,-0.2856670607706099,-0.47528425880926795,7.311429450634186,7.433362909933592,-1.0305142369708176,728.229229156694,962.4058057730757,-234.17657661638168,465.19242891580785,91,22,10,3,157.03369481280697,78.95736209970501,-84.46095109319485,163.41831319289986,23.103905018933094
Kendrick,10mibuffer,1984,8,9,3,3,17.65158853692364,12.565416269194834,1,0,NA,108,27,28,108,108,NA,2,4,303,100,63.414085133870444,69.35225707424419,61.23401102003738,8.445682762143523,2.4275489363759575,14.463816587911086,17.052900101836997,39.47103803899404,18.712151686610124,122,72,23,22,0,275,261,-14,-1.0309846753200451,-0.9564307599297359,-1.1055385907103543,5.012552438100506,7.79202726496732,-0.7931528980991721,706.6653018139451,969.1901984774784,-262.52489666353324,441.71198825531894,95,28,19,9,153.9007766773304,54.752315217571045,-78.94948559844133,133.70180081601237,-3.0176551809408827
Kendrick,10mibuffer,1985,51,64,21,20,159.1173559701784,219.54077175570328,21,17,99,98,99,98,98,98,99,11,13,197,202,69.11147504682381,84.45131112910295,71.12847778981111,7.9399889204250265,1.673142268173071,14.206835572676981,18.478028497694027,37.71062642838302,19.195762639970074,162,73,29,27,0,275,265,-10,-1.5546699079097368,-1.7273628411683173,-1.3819769746511563,8.137450580806394,9.619258907236045,-0.3095419447392239,635.579086001672,1020.8138681760325,-385.2347821743606,368.876509310526,103,52,19,11,165.68565598451755,-13.692781055317113,-26.052888690237992,12.36010763492088,-73.21201458634876
Kendrick,10mibuffer,1986,16,36,6,17,41.01519700812656,103.74582770512968,1,10,75,74,73,74,74,74,75,3,19,178,196,54.82821870467296,75.53241241594787,69.44747992855638,8.39949927744939,2.3653913588762054,14.433607196022576,17.92365453352403,37.65488313421503,19.501930357574327,118,80,39,41,9,121,259,138,-1.0951595508853722,-1.0351137504651828,-1.1552053513055618,9.385579360122273,10.358599987059517,-0.0033742271349702833,638.1512842942502,1013.6520884243337,-375.50080413008345,405.9222681950449,92,23,23,7,164.95904074371822,-11.120582762738788,-33.21466844193684,22.09408567919805,-36.16625570182978
Kendrick,10mibuffer,1987,19,39,6,19,40.868200401156685,141.9914319134688,0,0,181,99,90,91,91,99,181,5,6,274,273,56.68910026788518,70.89941839922834,62.3587950275877,9.757230110713012,3.238164704162326,16.276295517263698,17.574718690007046,35.98027054282301,18.7870191365863,122,100,52,40,6,277,269,-8,0.2625712823782486,-0.16234040517906206,0.6874829699355592,7.504865500325421,11.8170755888716,-0.7182854481229964,511.95100331781777,1074.298240115743,-562.3472367979252,306.0465481079722,110,32,25,30,159.02038093662551,-137.32086373917127,27.43148324947247,-164.75234698864375,-136.0419757889025
Kendrick,10mibuffer,1988,68,98,51,60,370.9546167388979,635.4043403279253,1,1,1,1,1,1,1,1,1,30,35,341,339,67.21176872017418,77.52847545900372,67.78939554780405,9.35221708809922,2.7332503335767195,15.97118384262172,17.78277371375202,35.79691699508703,18.82528970741635,140,86,53,39,18,274,270,-4,-0.12445034936434765,-0.6507293627289739,0.40182866400027856,8.465840863469904,8.831005685301346,-0.6800148772929471,536.4146919004421,1099.2798826055723,-562.8651907051302,303.45491091714524,124,44,44,44,173.38531581357304,-115.49829469593207,51.140198529652544,-166.63849322558463,-141.27473251911456
Kendrick,10mibuffer,1989,4,12,2,3,11.258687194846011,27.28494229741512,0,0,27,26,27,26,26,26,27,3,6,104,109,51.674656584828654,69.15948127986357,56.1402625503861,9.10579659413995,2.94004321667198,15.27154997160792,17.729700065751047,36.368241816243994,18.6502498631798,120,84,44,45,7,275,269,-6,-0.3888622341948127,-0.46046189266940796,-0.3172625757202174,6.623705352226665,6.2279650149386185,-0.8550547215294988,684.0499104339351,1002.6975770912763,-318.64766665734123,428.9251680468988,81,19,15,16,163.59159541362504,34.778043376946066,-44.16917977499419,78.94722315194025,-13.163355849975941
Kendrick,10mibuffer,1990,14,30,9,19,44.76586501285783,149.66261418268692,0,0,60,60,60,60,60,60,60,9,16,129,301,55.756958559768336,70.5310226836909,63.61773594437834,10.30287807960253,4.138284055707899,16.467472103497162,18.66638186841101,36.687135928540044,19.474292154013455,117,83,59,53,14,278,269,-9,0.8082192512677676,0.7377789463665106,0.8786595561690247,7.804222150860976,7.583577998821156,-0.031012430695841538,637.4708181916227,1045.9222023005832,-408.4513841089605,361.640238575827,106,36,15,21,156.752034160257,-11.801048865366372,-0.9445545656874282,-10.856494299678944,-80.44828532104769
Kendrick,10mibuffer,1991,15,67,5,40,30.74519524557121,265.8563568566643,0,0,112,74,92,68,68,74,112,3,19,272,296,54.866036081255096,66.98176170930624,62.32075073395115,8.824336353669304,2.6678969880795025,14.980775719259105,16.815824741740016,35.53283565892201,18.395606032025587,117,79,40,29,11,109,269,160,-0.6703224746654589,-0.7326081212618858,-0.6080368280690321,5.7198730870268175,6.411654120601781,-1.1096985526837095,655.1386208254914,1033.0211061867024,-377.8824853612109,413.89069853211237,91,41,11,14,136.1993867086273,5.866753768502446,-13.845650679568074,19.71240444807052,-28.19782536476236
Kendrick,10mibuffer,1992,47,81,27,52,210.79295819762706,464.3270013765329,7,15,1,1,1,1,1,1,1,11,22,250,267,54.765513327168335,68.45100190734486,63.758016266524265,10.241273435968196,3.6940875742270607,16.788459297709334,18.635560413446,37.474079983000024,19.367613905984484,124,92,77,55,28,274,270,-4,0.7646059985046294,0.31010787792136696,1.219104119087892,7.716264248987994,11.475719763108813,-0.13769067872481372,561.2720105899527,1104.8780778784749,-543.6060672885221,323.4865514599054,114,32,32,35,164.60345735992163,-90.6409760064214,56.73839380255524,-147.37936980897663,-121.2430919763544
Kendrick,10mibuffer,1993,7,22,3,6,13.822834623191381,50.85363203690159,0,0,126,121,25,26,103,121,126,3,11,135,137,47.21203872120869,55.6004503241154,48.68721313155605,8.080892332418118,2.1585406998903114,14.003243964945925,14.824858243169047,33.169132456771024,16.293203022505587,129,65,27,23,0,275,269,-6,-1.4137664959166443,-1.241964409451077,-1.5855685823822119,6.28224231040593,6.984162841283037,-3.2121015622037103,643.656240310012,951.4279804453903,-307.7717401353783,321.4969369116336,101,16,14,30,165.95459803723688,-5.615626746977111,-95.43877642088022,89.8231496739031,-120.59158698524111
Kendrick,10mibuffer,1994,29,85,17,49,126.54991563960112,373.5154319338019,1,3,37,35,37,28,35,35,37,7,11,294,334,61.86254154649946,80.12616584001863,74.23513798512376,9.88559756890281,3.2066464821398344,16.564548655665785,20.694976627659003,39.14596573702903,19.595594638831752,120,100,67,49,12,274,269,-5,0.3909387405680466,-0.19385862720155392,0.9757361083376471,7.998786806193413,7.965615518606583,0.09029005412245585,439.17340047961335,1123.0139031233005,-683.8405026436872,261.3156935534901,128,41,21,61,151.65512472052407,-210.0984665773757,76.14714625702985,-286.2456128344055,-180.7728303433846
Kendrick,10mibuffer,1995,10,11,4,0,20.694063960570602,14.922921184036655,0,1,3,232,3,8,91,232,3,3,3,230,235,50.825061986612155,59.33016571917178,51.67227068059252,8.813399584101594,2.8399984203871753,14.786800747816013,17.419512117797012,33.63494795110404,17.50983640446415,125,73,26,26,0,278,267,-11,-0.6812592442331689,-0.5605066889542129,-0.8020117995121248,5.552142952617775,4.808400780000522,-1.9954681802451473,794.5807961828785,984.484565281203,-189.90376909832446,505.26916976071004,90,30,30,27,152.54773749880135,145.30892912588953,-62.38219158506759,207.69112071095714,63.18064586383531
Kendrick,10mibuffer,1996,1,0,0,0,1.5427545269949974,0,0,0,NA,NA,169,NA,NA,NA,NA,1,0,NA,NA,59.68965920361218,68.70035051149,63.02231593170959,8.61948537278491,2.5768077108096312,14.662163034760189,20.960648876663015,38.05906352359602,18.9419192659436,106,68,30,23,0,96,270,174,-0.8571820646786578,-0.8071719854960625,-0.9071921438612531,6.804211507593925,7.58542113429619,-0.5633853187656982,875.454579747898,964.5894950144242,-89.13491526652615,605.9292861448121,85,30,13,3,132.4750575019087,223.54159315152387,-83.55018906149557,307.0917822130194,161.1996427085523
Kendrick,10mibuffer,1997,0,1,0,0,0,0.9428291218376614,0,0,NA,NA,NA,232,NA,NA,NA,0,1,NA,NA,50.836689365408674,60.8124643778453,52.57549299672936,8.994655108307427,3.1444671900765537,14.8448430265383,18.590709882065028,36.222323428661014,18.615778579766097,126,88,13,39,0,275,269,-6,-0.5000037200273366,-0.2560379192648345,-0.7439695207898388,6.786596227323342,7.777338450518755,-0.8895260049431989,935.0839533941657,966.0380521255626,-30.95409873139681,645.2109834307147,80,21,21,14,142.12104510709239,285.81208633717665,-80.82870474070802,366.64079107788467,203.12245953383996
Kendrick,10mibuffer,1998,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,53.87759453788366,72.55510563150662,62.563068194805894,10.059848306622541,3.8574633464140904,16.262233266830993,18.405674008466008,38.42158108649602,20.145438952283,122,90,38,33,0,110,269,159,0.5651894782877791,0.4569582370727023,0.673420719502856,5.451744767575439,7.0374913893502615,0.6401343675737039,672.895520167624,995.1122534597466,-322.2167332921226,371.4532789038134,109,41,10,9,161.90268836215944,23.623653110634972,-51.75450340652395,75.37815651715893,-70.63524499306133
Kendrick,10mibuffer,1999,5,5,2,0,9.99181969580139,11.739727931741271,0,0,236,NA,236,206,238,NA,236,4,2,128,158,55.9977489748027,69.58420737393271,60.95945337855796,8.706319506488677,2.64701619947404,14.765622813503315,19.022440738201,38.130304865093024,18.11349744343943,130,72,24,18,0,137,264,127,-0.7883393218460851,-0.7534889098673481,-0.8231897338248221,6.676851178970244,8.965883157867854,-1.3918071412698654,705.5089230190863,991.6073363201627,-286.09841330107645,552.6741507085271,82,22,13,2,128.39250148827924,56.237055962097266,-55.2594205461078,111.49647650820506,110.58562681165243
Kendrick,10mibuffer,2000,16,22,7,12,44.793281114965964,93.24433555139274,3,0,3,1,3,1,1,1,3,5,9,330,47,62.59501285935295,76.26735923500883,71.31588604905116,9.551561336554578,3.4884433221810442,15.614679350928112,17.300603905187018,37.94763102258901,18.517915244277088,129,72,28,33,0,275,270,-5,0.07489389909101053,0.10446362587535049,0.04532417230667058,4.656577222170082,8.075946732026349,-0.9873893404322082,714.3819587963093,1013.880467181984,-299.49850838567477,485.5757654054431,63,51,15,9,148.70778503458845,62.46897219993519,-34.25921689393571,96.7281890938709,40.84612196918329
Kendrick,10mibuffer,2001,4,3,1,1,9.574923999284156,3.629205702319368,0,0,354,NA,232,234,234,NA,354,3,2,124,120,56.15722238750052,67.2255079959944,64.24474339270643,8.651023947704164,2.392252705104679,14.90979519030365,18.898125201184996,36.91068159866603,18.53731281553499,150,88,23,26,6,114,269,155,-0.8436348806305983,-1.008252404236709,-0.6790173570244878,6.582672448533172,7.171856166099946,-0.9679917691743078,469.46457003868244,971.5440441466593,-502.07947410797686,283.65734979675494,116,29,10,1,147.41341971995476,-179.80729701830657,-75.32271271961125,-104.48458429869532,-158.4311741001198
Kendrick,10mibuffer,2002,1,0,0,0,0.05233023977910278,0,1,0,NA,NA,317,NA,NA,NA,NA,1,0,NA,NA,61.640259113420335,68.21273860860596,60.3049376758329,8.76297618562092,2.7123825203126235,14.813569850929216,21.07986817070804,39.40796619878802,18.66660674519044,138,71,23,22,0,274,267,-7,-0.7316826427138434,-0.6881225890287646,-0.7752426963989222,8.852724786871645,9.554870845118494,-0.8386978395188589,667.483813374014,978.4303988561843,-310.94658548217035,486.62111722439545,89,13,10,11,135.2350632967224,18.211946317024868,-68.43635801008625,86.64830432711112,44.532593327520686
Kendrick,10mibuffer,2003,4,5,1,0,7.299187620760229,2.859748199144722,2,0,NA,NA,35,23,35,NA,NA,2,2,237,13,61.79591470967125,84.30098815177874,70.02914385264359,9.868726758931727,3.597891079946175,16.139562437917277,19.745486776441,40.099411492559,20.410015677882473,117,93,36,40,0,130,269,139,0.3740679305969641,0.19738597060478685,0.5507498905891414,7.12438671172151,10.359849184837167,0.9047110931731758,638.8434936438227,1038.4682384980292,-399.6247448542065,463.87852527283405,104,25,23,29,151.5593753699487,-10.428373413166355,-8.398518368241428,-2.0298550449249273,21.790001375959324
Kendrick,10mibuffer,2004,8,23,2,5,17.59159393411978,41.88037411079214,0,0,NA,31,7,8,28,31,NA,2,9,167,185,50.324899190984354,71.91087294693953,59.214723649080405,9.450795372214563,3.3628480211656866,15.53874272326344,19.25415112920905,37.250118526920005,19.600609303149756,131,76,34,36,0,274,270,-4,-0.0258720652490041,-0.021131675140007133,-0.03061245535800109,7.549145194404607,7.443620436480771,0.09530471844045915,678.2039733381149,1008.1418005711912,-329.9378272330763,379.9708153552361,98,23,23,42,169.19544108389297,26.29098674174078,-39.99788350472849,66.28887024646927,-64.75882808102374
