.id,.town,tenure_years,question,resp,n_metrics,instr_delta_raw,climate_delta_mean_z,resp_z,pdi
351,Kendrick,3,H6,5,0,NA,NA,0.3747781782060278,NA
352,Kendrick,15,D1,4,6,-66.08383927777966,0.053876110766383,-1.0102530255186901,-1.064129136285073
352,Kendrick,15,D2,4,2,-60.75763190998763,-0.09547194722479908,-0.7207813362466652,-0.6253093890218661
352,Kendrick,15,D3,NA,1,2.7142857142857295,0.40715294745150826,NA,NA
352,Kendrick,15,D4,3,2,-4.323522786999635,-0.35436785276581767,-0.4762830493927936,-0.12191519662697592
352,Kendrick,15,D5,5,2,-16.4553571428571,-1.4246044886572038,-0.051646169100137515,1.3729583195570663
352,Kendrick,15,F1,3,4,-2.3214285714285223,-0.029454220209025106,-2.2223790831073633,-2.192924862898338
352,Kendrick,15,F2,4,2,3.785714285714299,-0.14467527775371442,-1.370768610287852,-1.2260933325341377
352,Kendrick,15,F3,3,5,-11.80979961039225,0.006112960151997512,-2.2694927394932405,-2.275605699645238
352,Kendrick,15,F4,4,7,6.491331366667957,-0.07612840109462182,-0.4108310016615457,-0.33470260056692386
352,Kendrick,15,F5,4,4,-24.973214285714157,-0.4471537704232602,-1.1934536886091955,-0.7462999181859353
352,Kendrick,15,H1,4,6,0.21185617056045963,-0.47729953062277186,-0.9325323267806559,-0.45523279615788403
352,Kendrick,15,H2,5,6,0.9371039645557362,0.25929743295514707,-0.13320616639252122,-0.3925035993476683
352,Kendrick,15,H3,5,4,3.5625000000000173,-0.33467338782282996,-0.25373177975505656,0.0809416080677734
352,Kendrick,15,H4,4,1,10.499999999999975,-0.4434644825688984,0.6424743660890072,1.0859388486579056
352,Kendrick,15,H5,4,1,0.9285714285715039,-0.07622533273894275,0.22345986187493688,0.29968519461387966
352,Kendrick,15,H6,4,2,-6.955357142857109,0.40379914827469265,-0.409731583427315,-0.8135307317020077
353,Kendrick,19,D1,5,6,-23.812570094784505,0.44688840497409393,-0.15818158019603737,-0.6050699851701313
353,Kendrick,19,D2,3,2,-15.789589938005058,0.4741964433937326,-1.587435085781346,-2.0616315291750786
353,Kendrick,19,D3,5,1,1.2807017543859376,0.1984375266688489,0.02516183675894344,-0.17327568990990547
353,Kendrick,19,D4,3,2,-2.809265364663723,-0.12664563793086267,-0.4762830493927936,-0.34963741146193095
353,Kendrick,19,D5,6,2,-5.741228070175513,-0.11791504841376128,0.8555300185718389,0.9734450669856002
353,Kendrick,19,F1,6,4,7.3399122807016814,0.2851949976649305,0.45774375144599394,0.17254875378106344
353,Kendrick,19,F2,6,2,6.741228070175524,0.07741684430279878,0.4449380079294995,0.36752116362670073
353,Kendrick,19,F3,6,5,21.887735591305393,0.33717871439306246,0.42719863331637514,0.09001991892331268
353,Kendrick,19,F4,4,7,9.709915415721467,-0.022654201786988116,-0.4108310016615457,-0.38817679987455755
353,Kendrick,19,F5,5,4,-3.866228070175904,-0.12872888991998369,-0.2499012616070132,-0.12117237168702952
353,Kendrick,19,H1,4,6,0.4565514633157306,-0.11001371719572982,-0.9325323267806559,-0.8225186095849261
353,Kendrick,19,H2,4,6,0.9527358068098495,0.27666000340846586,-1.0154240552872527,-1.2920840586957185
353,Kendrick,19,H3,NA,4,5.252192982456181,-0.050331257130865,NA,NA
353,Kendrick,19,H4,5,1,-12.491228070175461,-0.833557730070721,1.453598253276379,2.2871559833471
353,Kendrick,19,H5,3,1,0.39473684210525006,-0.37436258906250547,-0.5754585823505011,-0.2010959932879956
353,Kendrick,19,H6,3,2,5.921052631578916,0.8427882732690452,-1.194241345060658,-2.037029618329703
354,Kendrick,31,D1,4,6,-33.76807902508012,0.354328198471593,-1.0102530255186901,-1.364581223990283
354,Kendrick,31,D2,4,2,-24.216082709444557,0.36744715289414914,-0.7207813362466652,-1.0882284891408143
354,Kendrick,31,D3,NA,1,4.931451612903244,0.7299500255572541,NA,NA
354,Kendrick,31,D4,4,2,-0.7161606175156359,0.18812676593613661,0.44880518115859397,0.2606784152224574
354,Kendrick,31,D5,4,2,2.697580645161344,0.9112775403409243,-0.9588223567721138,-1.8700998971130383
354,Kendrick,31,F1,5,4,12.28477822580659,0.4462387105338086,-0.43563052673845837,-0.881869237272267
354,Kendrick,31,F2,5,2,6.62399193548395,0.06860713342537135,-0.4629153011791763,-0.5315224346045476
354,Kendrick,31,F3,5,5,35.2695933644687,0.46865049149193394,-0.47169849095349675,-0.9403489824454307
354,Kendrick,31,F4,4,7,-9.32137659177168,-0.33884389463957504,-0.4108310016615457,-0.07198710702197064
354,Kendrick,31,F5,5,4,19.275169701770455,0.2203875943076959,-0.2499012616070132,-0.4702888559147091
354,Kendrick,31,H1,4,6,0.31146570146977565,-0.3277863660123499,-0.9325323267806559,-0.604745960768306
354,Kendrick,31,H2,4,6,0.6017389664025092,-0.11319854757973437,-1.0154240552872527,-0.9022255077075183
354,Kendrick,31,H3,NA,4,4.334173387096811,-0.204815918233037,NA,NA
354,Kendrick,31,H4,4,1,15.641129032258572,-0.3562347045901723,0.6424743660890072,0.9987090706791795
354,Kendrick,31,H5,4,1,0.10080645161293088,-0.5385175583978111,0.22345986187493688,0.7619774202727481
354,Kendrick,31,H6,4,2,-7.232862903226058,0.394338280450564,-0.409731583427315,-0.804069863877879
355,Kendrick,15,D1,4,6,-66.08383927777966,0.053876110766383,-1.0102530255186901,-1.064129136285073
355,Kendrick,15,D2,4,2,-60.75763190998763,-0.09547194722479908,-0.7207813362466652,-0.6253093890218661
355,Kendrick,15,D3,NA,1,2.7142857142857295,0.40715294745150826,NA,NA
355,Kendrick,15,D4,4,2,-4.323522786999635,-0.35436785276581767,0.44880518115859397,0.8031730339244116
355,Kendrick,15,D5,4,2,-16.4553571428571,-1.4246044886572038,-0.9588223567721138,0.46578213188509
355,Kendrick,15,F1,4,4,-2.3214285714285223,-0.029454220209025106,-1.3290048049229108,-1.2995505847138857
355,Kendrick,15,F2,4,2,3.785714285714299,-0.14467527775371442,-1.370768610287852,-1.2260933325341377
355,Kendrick,15,F3,4,5,-11.80979961039225,0.006112960151997512,-1.3705956152233687,-1.3767085753753663
355,Kendrick,15,F4,4,7,6.491331366667957,-0.07612840109462182,-0.4108310016615457,-0.33470260056692386
355,Kendrick,15,F5,4,4,-24.973214285714157,-0.4471537704232602,-1.1934536886091955,-0.7462999181859353
355,Kendrick,15,H1,4,6,0.21185617056045963,-0.47729953062277186,-0.9325323267806559,-0.45523279615788403
355,Kendrick,15,H2,4,6,0.9371039645557362,0.25929743295514707,-1.0154240552872527,-1.2747214882423998
355,Kendrick,15,H3,NA,4,3.5625000000000173,-0.33467338782282996,NA,NA
355,Kendrick,15,H4,4,1,10.499999999999975,-0.4434644825688984,0.6424743660890072,1.0859388486579056
355,Kendrick,15,H5,4,1,0.9285714285715039,-0.07622533273894275,0.22345986187493688,0.29968519461387966
355,Kendrick,15,H6,4,2,-6.955357142857109,0.40379914827469265,-0.409731583427315,-0.8135307317020077
356,Kendrick,15,D1,5,6,-66.08383927777966,0.053876110766383,-0.15818158019603737,-0.21205769096242036
356,Kendrick,15,D2,5,2,-60.75763190998763,-0.09547194722479908,0.14587241328801573,0.24134436051281483
356,Kendrick,15,D3,6,1,2.7142857142857295,0.40715294745150826,0.9309879600809104,0.5238350126294022
356,Kendrick,15,D4,3,2,-4.323522786999635,-0.35436785276581767,-0.4762830493927936,-0.12191519662697592
356,Kendrick,15,D5,5,2,-16.4553571428571,-1.4246044886572038,-0.051646169100137515,1.3729583195570663
356,Kendrick,15,F1,4,4,-2.3214285714285223,-0.029454220209025106,-1.3290048049229108,-1.2995505847138857
356,Kendrick,15,F2,4,2,3.785714285714299,-0.14467527775371442,-1.370768610287852,-1.2260933325341377
356,Kendrick,15,F3,5,5,-11.80979961039225,0.006112960151997512,-0.47169849095349675,-0.4778114511054943
356,Kendrick,15,F4,4,7,6.491331366667957,-0.07612840109462182,-0.4108310016615457,-0.33470260056692386
356,Kendrick,15,F5,5,4,-24.973214285714157,-0.4471537704232602,-0.2499012616070132,0.197252508816247
356,Kendrick,15,H1,4,6,0.21185617056045963,-0.47729953062277186,-0.9325323267806559,-0.45523279615788403
356,Kendrick,15,H2,4,6,0.9371039645557362,0.25929743295514707,-1.0154240552872527,-1.2747214882423998
356,Kendrick,15,H3,NA,4,3.5625000000000173,-0.33467338782282996,NA,NA
356,Kendrick,15,H4,4,1,10.499999999999975,-0.4434644825688984,0.6424743660890072,1.0859388486579056
356,Kendrick,15,H5,5,1,0.9285714285715039,-0.07622533273894275,1.0223783061003748,1.0986036388393177
356,Kendrick,15,H6,5,2,-6.955357142857109,0.40379914827469265,0.3747781782060278,-0.02902097006866483
357,Kendrick,20,D1,6,6,-25.308753849920603,0.4329778075038175,0.6938898651266154,0.26091205762279795
357,Kendrick,20,D2,6,2,-16.406506933016725,0.4663811573309665,1.0125261628226967,0.5461450054917302
357,Kendrick,20,D3,5,1,1.4285714285714333,0.21996586552580555,0.02516183675894344,-0.19480402876686212
357,Kendrick,20,D4,3,2,-1.1455996090749179,0.12354540952217043,-0.4762830493927936,-0.5998284589149641
357,Kendrick,20,D5,6,2,-3.601503759398513,0.14304458189846694,0.8555300185718389,0.7124854366733719
357,Kendrick,20,F1,6,4,9.422932330827063,0.35303450768938094,0.45774375144599394,0.104709243756613
357,Kendrick,20,F2,6,2,7.26315789473685,0.11663726780778999,0.4449380079294995,0.3283007401217095
357,Kendrick,20,F3,6,5,27.563558285906215,0.3929415620339757,0.42719863331637514,0.034257071282399465
357,Kendrick,20,F4,4,7,11.6735745635906,0.0099704241494671109,-0.4108310016615457,-0.42080142581101276
357,Kendrick,20,F5,6,4,-2.995300751879721,-0.11558987876872115,0.693651165395169,0.8092410441638902
357,Kendrick,20,H1,4,6,0.3885381165479673,-0.2121012445454169,-0.9325323267806559,-0.720431082235239
357,Kendrick,20,H2,5,6,0.7752684285825442,0.07954377055839593,-0.13320616639252122,-0.21274993695091715
357,Kendrick,20,H3,5,4,4.64097744360903,-0.1531868234570069,-0.25373177975505656,-0.10054495629804966
357,Kendrick,20,H4,3,1,-15.289473684210588,-0.8810356949517143,-0.1686495210983646,0.7123861738533497
357,Kendrick,20,H5,4,1,0.26691729323314606,-0.4457475659286561,0.22345986187493688,0.669207427803593
357,Kendrick,20,H6,6,2,7.593984962406011,0.8998227349667909,1.1592879398393707,0.25946520487257985
358,Kendrick,14,D1,4,6,-55.30147291829364,0.15412392971841823,-1.0102530255186901,-1.1643769552371084
358,Kendrick,14,D2,4,2,-54.535627396686365,-0.016649762800536923,-0.7207813362466652,-0.7041315734461283
358,Kendrick,14,D3,NA,1,-2.274725274725128,-0.3191969260037576,NA,NA
358,Kendrick,14,D4,4,2,-4.59679127094776,-0.3954634442361647,0.44880518115859397,0.8442686253947587
358,Kendrick,14,D5,4,2,-20.401098901097683,-1.9058250390579587,-0.9588223567721138,0.9470026822858449
358,Kendrick,14,F1,4,4,-10.71153846153764,-0.3027021632434849,-1.3290048049229108,-1.0263026416794259
358,Kendrick,14,F2,4,2,0.2527472527482493,-0.41016013173492155,-1.370768610287852,-0.9606084785529305
358,Kendrick,14,F3,4,5,-35.444485332025025,-0.2260890394259623,-1.3705956152233687,-1.1445065757974064
358,Kendrick,14,F4,4,7,50.53666103699719,0.6556495178490325,-0.4108310016615457,-1.0664805195105782
358,Kendrick,14,F5,4,4,-46.02747252747158,-0.7647831845070828,-1.1934536886091955,-0.4286705041021127
358,Kendrick,14,H1,4,6,-0.13162107462324263,-0.9928563195191866,-0.9325323267806559,0.06032399273853073
358,Kendrick,14,H2,4,6,0.4555291144871461,-0.27559647954337135,-1.0154240552872527,-0.7398275757438812
358,Kendrick,14,H3,NA,4,1.4450549450548285,-0.6909977880526803,NA,NA
358,Kendrick,14,H4,4,1,22.40659340658881,-0.24144475250127415,0.6424743660890072,0.8839191185902814
358,Kendrick,14,H5,4,1,1.3186813186810125,0.141644200728027,0.22345986187493688,0.08181566114690988
358,Kendrick,14,H6,4,2,-12.730769230766693,0.20690085570973113,-0.409731583427315,-0.6166324391370461
359,Kendrick,10,D1,3,6,-151.39940453178815,-0.7393356067941105,-1.862324470841343,-1.1229888640472323
359,Kendrick,10,D2,5,2,-189.62142333370656,-1.7279563839518892,0.14587241328801573,1.873828797239905
359,Kendrick,10,D3,3,1,12.939393939393376,1.8958259693655863,-1.7864904098849905,-3.682316379250577
359,Kendrick,10,D4,4,2,1.7929956336657271,0.5654672434915041,0.44880518115859397,-0.11666206233291015
359,Kendrick,10,D5,4,2,-8.98484848484766,-0.5135052560039468,-0.9588223567721138,-0.445317100768167
359,Kendrick,10,F1,2,4,-1.7954545454542918,-0.012324370592103954,-3.1157533612918153,-3.1034289906997112
359,Kendrick,10,F2,3,2,12.681818181818095,0.5238225660758574,-2.278621919396528,-2.8024444854723853
359,Kendrick,10,F3,4,5,1.8006064702619347,0.13983013939518293,-1.3705956152233687,-1.5104257546185516
359,Kendrick,10,F4,4,7,57.75649350648653,0.7756012589119173,-0.4108310016615457,-1.186432260573463
359,Kendrick,10,F5,5,4,-43.87121212121068,-0.7322533408247045,-0.2499012616070132,0.4823520792176913
359,Kendrick,10,H1,4,6,0.21745100577706264,-0.4689017245988714,-0.9325323267806559,-0.4636306021817845
359,Kendrick,10,H2,3,6,0.8557799370944476,0.16896936199647883,-1.8976419441819838,-2.0666113061784626
359,Kendrick,10,H3,4,4,13.196969696968969,1.286618568862202,-1.2324115016674164,-2.5190300705296185
359,Kendrick,10,H4,4,1,42.48484848484435,0.09922394530556286,0.6424743660890072,0.5432504207834443
359,Kendrick,10,H5,3,1,0.2424242424241821,-0.4594265053460439,-0.5754585823505011,-0.11603207700445717
359,Kendrick,10,H6,5,2,-25.12121212121018,-0.21552043858357806,0.3747781782060278,0.5902986167896058
360,Kendrick,36,D1,5,6,-13.526508496887857,0.5425218871260191,-0.15818158019603737,-0.7007034673220565
360,Kendrick,36,D2,4,2,5.07331292218511,0.7384938371606267,-0.7207813362466652,-1.459275173407292
360,Kendrick,36,D3,NA,1,1.7342342342342376,0.26446729891655013,NA,NA
360,Kendrick,36,D4,4,2,-3.0020921423935647,-0.1556439708803486,0.44880518115859397,0.6044491520389426
360,Kendrick,36,D5,5,2,2.2136422136422147,0.8522566685645726,-0.051646169100137515,-0.9039028376647101
360,Kendrick,36,F1,5,4,5.110199485199493,0.21257801851822897,-0.43563052673845837,-0.6482085452566874
360,Kendrick,36,F2,5,2,5.157335907335916,-0.041604753025956225,-0.4629153011791763,-0.42131054815322005
360,Kendrick,36,F3,5,5,17.416612981925255,0.2932515971686507,-0.47169849095349675,-0.7649500881221474
360,Kendrick,36,F4,4,7,3.6883034798155068,-0.1226984671864119,-0.4108310016615457,-0.28813253447513376
360,Kendrick,36,F5,4,4,9.770124415518923,0.07699228061649899,-1.1934536886091955,-1.2704459692256944
360,Kendrick,36,H1,4,6,0.18530256443823306,-0.5171562958028744,-0.9325323267806559,-0.41537603097778153
360,Kendrick,36,H2,4,6,0.5505468877231536,-0.1700585170109297,-1.0154240552872527,-0.845365538276323
360,Kendrick,36,H3,NA,4,1.6171171171171212,-0.6620431050873985,NA,NA
360,Kendrick,36,H4,4,1,10.230373230373264,-0.4480392526445148,0.6424743660890072,1.090513618733522
360,Kendrick,36,H5,4,1,-0.06885456885451383,-0.6332702635045593,0.22345986187493688,0.8567301253794961
360,Kendrick,36,H6,5,2,-5.794723294723317,0.44336806898756254,0.3747781782060278,-0.06858989078153471
361,Kendrick,21,D1,5,6,-11.267814089881067,0.5635218402376462,-0.15818158019603737,-0.7217034204336835
361,Kendrick,21,D2,6,2,4.547070701324371,0.7318272458240495,1.0125261628226967,0.28069891699864724
361,Kendrick,21,D3,5,1,-1.2727272727271466,-0.1733160843786803,0.02516183675894344,0.19847792113762372
361,Kendrick,21,D4,4,2,-1.6938967217216245,0.0410895265013633,0.44880518115859397,0.4077156546572307
361,Kendrick,21,D5,5,2,-2.8798701298702385,0.23105463264850315,-0.051646169100137515,-0.28270080174864065
361,Kendrick,21,F1,6,4,7.774350649350828,0.29934372660453223,0.45774375144599394,0.1584000248414617
361,Kendrick,21,F2,7,2,7.490259740259797,0.13370283896510274,1.3527913170381753,1.2190884780730726
361,Kendrick,21,F3,5,5,23.745233841772887,0.35542794406554895,-0.47169849095349675,-0.8271264350190457
361,Kendrick,21,F4,1,7,7.442569830961272,-0.06032433494209536,-2.804711645958631,-2.7443873110165358
361,Kendrick,21,F5,7,4,3.516233766233433,-0.017355361550116605,1.6372035923973514,1.6545589539474679
361,Kendrick,21,H1,6,6,0.3463300204861926,-0.27545528262558644,0.8320721697972593,1.1075274524228458
361,Kendrick,21,H2,6,6,0.7518705995644928,0.053555377880384704,0.74901172250221,0.6954563446218254
361,Kendrick,21,H3,6,4,4.907467532467566,-0.10834177736811308,0.7249479421573034,0.8332897195254165
361,Kendrick,21,H4,3,1,-15.928571428571507,-0.891879296424758,-0.1686495210983646,0.7232297753263934
361,Kendrick,21,H5,5,1,0.16883116883115484,-0.5005269465720081,1.0223783061003748,1.522905252672383
361,Kendrick,21,H6,5,2,7.597402597402661,0.8999392507210275,0.3747781782060278,-0.5251610725149998
362,Kendrick,65,D1,6,6,-9.37229589281036,0.5811452040434083,0.6938898651266154,0.11274466108320713
362,Kendrick,65,D2,5,2,6.545433948186458,0.7571430995901626,0.14587241328801573,-0.6112706863021469
362,Kendrick,65,D3,3,1,0.9041011409189246,0.14360826120171183,-1.7864904098849905,-1.9300986710867023
362,Kendrick,65,D4,3,2,-2.6637148973388665,-0.10475697204052209,-0.4762830493927936,-0.3715260773522715
362,Kendrick,65,D5,6,2,1.610699969164404,0.7787221555312472,0.8555300185718389,0.07680786304059162
362,Kendrick,65,F1,7,4,2.67784458834412,0.13336141933172146,1.3511180296304464,1.217756610298725
362,Kendrick,65,F2,7,2,3.2312673450509113,-0.18633920037423465,1.3527913170381753,1.53913051741241
362,Kendrick,65,F3,7,5,10.678504329526708,0.2270521849620218,1.326095757586247,1.0990435726242254
362,Kendrick,65,F4,7,7,3.144553687319376,-0.1317324350226637,1.98304964263554,2.114782077658204
362,Kendrick,65,F5,6,4,8.6273493269958,0.059752111068408095,0.693651165395169,0.633899054326761
362,Kendrick,65,H1,3,6,0.21526201634685682,-0.4721873814433635,-1.8148345750696135,-1.34264719362625
362,Kendrick,65,H2,3,6,0.4238996669028476,-0.31072788012652597,-1.8976419441819838,-1.586914064055458
362,Kendrick,65,H3,3,4,0.8127505396238026,-0.7974021962812257,-2.2110912235797766,-1.413689027298551
362,Kendrick,65,H4,6,1,4.225716928769854,-0.5499205383972894,2.2647221404637508,2.8146426788610404
362,Kendrick,65,H5,5,1,0.6629663891458728,-0.22456109015820302,1.0223783061003748,1.2469393962585777
362,Kendrick,65,H6,4,2,-2.319765649090455,0.5618380961901271,-0.409731583427315,-0.9715696796174422
363,Kendrick,45,D1,7,6,-9.159857314105333,0.5831203274501281,1.5459613104492682,0.9628409829991401
363,Kendrick,45,D2,7,2,6.545867427899102,0.7571485910387433,1.8791799123573776,1.1220313213186341
363,Kendrick,45,D3,7,1,0.9690382081686245,0.15306244574515518,1.8368140834028774,1.6837516376577222
363,Kendrick,45,D4,3,2,-2.731532463360713,-0.1149557441326458,-0.4762830493927936,-0.3613273052601478
363,Kendrick,45,D5,7,2,1.8952569169960434,0.8134265684011255,1.7627062062438152,0.9492796378426898
363,Kendrick,45,F1,7,4,2.5151515151515187,0.12806285373745666,1.3511180296304464,1.2230551758929897
363,Kendrick,45,F2,7,2,3.275691699604737,-0.18300093166923903,1.3527913170381753,1.5357922487074145
363,Kendrick,45,F3,7,5,10.206762241749294,0.22241749434852506,1.326095757586247,1.103678263237722
363,Kendrick,45,F4,3,7,2.2756961503269757,-0.14616780796771212,-1.208791216427241,-1.0626234084595287
363,Kendrick,45,F5,6,4,8.657040890826188,0.060200044874215326,0.693651165395169,0.6334511205209536
363,Kendrick,45,H1,7,6,0.20747420884774403,-0.48387682254342423,1.7143744180862168,2.198251240629641
363,Kendrick,45,H2,7,6,0.3867178423471139,-0.352026406425433,1.6312296113969413,1.9832560178223744
363,Kendrick,45,H3,6,4,0.770421607378126,-0.8045253239201627,0.7249479421573034,1.5294732660774661
363,Kendrick,45,H4,2,1,5.484189723320105,-0.52856797133039,-0.9797734082857363,-0.4512054369553463
363,Kendrick,45,H5,5,1,0.7694334650856595,-0.16510109503200313,1.0223783061003748,1.187479401132378
363,Kendrick,45,H6,5,2,-3.0019762845849582,0.5385798234895994,0.3747781782060278,-0.1638016452835716
364,Kendrick,10,D1,7,6,-151.39940453178815,-0.7393356067941105,1.5459613104492682,2.285296917243379
364,Kendrick,10,D2,5,2,-189.62142333370656,-1.7279563839518892,0.14587241328801573,1.873828797239905
364,Kendrick,10,D3,6,1,12.939393939393376,1.8958259693655863,0.9309879600809104,-0.9648380092846759
364,Kendrick,10,D4,3,2,1.7929956336657271,0.5654672434915041,-0.4762830493927936,-1.0417502928842977
364,Kendrick,10,D5,5,2,-8.98484848484766,-0.5135052560039468,-0.051646169100137515,0.4618590869038093
364,Kendrick,10,F1,6,4,-1.7954545454542918,-0.012324370592103954,0.45774375144599394,0.4700681220380979
364,Kendrick,10,F2,6,2,12.681818181818095,0.5238225660758574,0.4449380079294995,-0.07888455814635792
364,Kendrick,10,F3,6,5,1.8006064702619347,0.13983013939518293,0.42719863331637514,0.28736849392119224
364,Kendrick,10,F4,5,7,57.75649350648653,0.7756012589119173,0.3871292131041495,-0.38847204580776784
364,Kendrick,10,F5,5,4,-43.87121212121068,-0.7322533408247045,-0.2499012616070132,0.4823520792176913
364,Kendrick,10,H1,6,6,0.21745100577706264,-0.4689017245988714,0.8320721697972593,1.3009738943961306
364,Kendrick,10,H2,6,6,0.8557799370944476,0.16896936199647883,0.74901172250221,0.5800423605057312
364,Kendrick,10,H3,6,4,13.196969696968969,1.286618568862202,0.7249479421573034,-0.5616706267048986
364,Kendrick,10,H4,2,1,42.48484848484435,0.09922394530556286,-0.9797734082857363,-1.0789973535912991
364,Kendrick,10,H5,3,1,0.2424242424241821,-0.4594265053460439,-0.5754585823505011,-0.11603207700445717
364,Kendrick,10,H6,5,2,-25.12121212121018,-0.21552043858357806,0.3747781782060278,0.5902986167896058
365,Kendrick,32,D1,4,6,-22.90781353269264,0.4553002757089865,-1.0102530255186901,-1.4655533012276767
365,Kendrick,32,D2,4,2,-12.005325037571744,0.5221366249308164,-0.7207813362466652,-1.2429179611774814
365,Kendrick,32,D3,NA,1,2.9169721407624873,0.4366620546767224,NA,NA
365,Kendrick,32,D4,4,2,-2.125869730318119,-0.023872909089519445,0.44880518115859397,0.4726780902481134
365,Kendrick,32,D5,4,2,2.342375366568922,0.8679568949103126,-0.9588223567721138,-1.8267792516824264
365,Kendrick,32,F1,7,4,9.585089809384204,0.3583156301113445,1.3511180296304464,0.9928023995191019
365,Kendrick,32,F2,7,2,6.329270527859249,0.046460289387970026,1.3527913170381753,1.3063310276502054
365,Kendrick,32,F3,6,5,28.554731652024156,0.40267947182688413,0.42719863331637514,0.024519161489491015
365,Kendrick,32,F4,4,7,-3.550428846172044,-0.2429642142463029,-0.4108310016615457,-0.16786678741524277
365,Kendrick,32,F5,4,4,13.40424025792556,0.13181739354529365,-1.1934536886091955,-1.3252710821544893
365,Kendrick,32,H1,6,6,0.25806292923905805,-0.4079435297124091,0.8320721697972593,1.2400156995096685
365,Kendrick,32,H2,6,6,0.5155697926661433,-0.20890821030411585,0.74901172250221,0.9579199328063259
365,Kendrick,32,H3,4,4,3.0500824780058817,-0.42090318904737833,-1.2324115016674164,-0.8115083126200381
365,Kendrick,32,H4,4,1,12.348790322580697,-0.41209597025262906,0.6424743660890072,1.0545703363416363
365,Kendrick,32,H5,3,1,0.06506598240469116,-0.5584779837797565,-0.5754585823505011,-0.01698059857074452
365,Kendrick,32,H6,4,2,-5.931543255131989,0.4387035331616828,-0.409731583427315,-0.8484351165889978
366,Kendrick,46,D1,7,6,-9.37229589281036,0.5811452040434083,1.5459613104492682,0.9648161064058599
366,Kendrick,46,D2,7,2,6.545433948186458,0.7571430995901626,1.8791799123573776,1.122036812767215
366,Kendrick,46,D3,7,1,0.9041011409189246,0.14360826120171183,1.8368140834028774,1.6932058222011657
366,Kendrick,46,D4,4,2,-2.6637148973388665,-0.10475697204052209,0.44880518115859397,0.5535621531991161
366,Kendrick,46,D5,4,2,1.610699969164404,0.7787221555312472,-0.9588223567721138,-1.737544512303361
366,Kendrick,46,F1,4,4,2.67784458834412,0.13336141933172146,-1.3290048049229108,-1.4623662242546323
366,Kendrick,46,F2,7,2,3.2312673450509113,-0.18633920037423465,1.3527913170381753,1.53913051741241
366,Kendrick,46,F3,7,5,10.678504329526708,0.2270521849620218,1.326095757586247,1.0990435726242254
366,Kendrick,46,F4,4,7,3.144553687319376,-0.1317324350226637,-0.4108310016615457,-0.279098566638882
366,Kendrick,46,F5,4,4,8.6273493269958,0.059752111068408095,-1.1934536886091955,-1.2532057996776036
366,Kendrick,46,H1,4,6,0.21526201634685682,-0.4721873814433635,-0.9325323267806559,-0.4603449453372924
366,Kendrick,46,H2,4,6,0.4238996669028476,-0.31072788012652597,-1.0154240552872527,-0.7046961751607267
366,Kendrick,46,H3,NA,4,0.8127505396238026,-0.7974021962812257,NA,NA
366,Kendrick,46,H4,4,1,4.225716928769854,-0.5499205383972894,0.6424743660890072,1.1923949044862967
366,Kendrick,46,H5,4,1,0.6629663891458728,-0.22456109015820302,0.22345986187493688,0.4480209520331399
366,Kendrick,46,H6,4,2,-2.319765649090455,0.5618380961901271,-0.409731583427315,-0.9715696796174422
367,Kendrick,18,D1,4,6,-35.9102425425583,0.3344116779874899,-1.0102530255186901,-1.34466470350618
367,Kendrick,18,D2,5,2,-17.19952261316191,0.45633500129586413,0.14587241328801573,-0.31046258800784843
367,Kendrick,18,D3,5,1,0.6604747162025028,0.1081387015729774,0.02516183675894344,-0.08297686481403396
367,Kendrick,18,D4,4,2,-5.847172357595092,-0.583502509615039,0.44880518115859397,1.032307690773633
367,Kendrick,18,D5,4,2,-6.261609907120451,-0.18138053838664314,-0.9588223567721138,-0.7774418183854707
367,Kendrick,18,F1,5,4,4.6555727554182065,0.1977717978145328,-0.43563052673845837,-0.6334023245529912
367,Kendrick,18,F2,5,2,7.3142414860680836,0.12047594494767334,-0.4629153011791763,-0.5833912461268497
367,Kendrick,18,F3,6,5,15.044595011491712,0.26994740255161004,0.42719863331637514,0.1572512307647651
367,Kendrick,18,F4,4,7,26.185442468647786,0.25107350079874163,-0.4108310016615457,-0.6619045024602873
367,Kendrick,18,F5,4,4,-14.397574819400559,-0.28760722507954045,-1.1934536886091955,-0.905846463529655
367,Kendrick,18,H1,4,6,0.5129124040955882,-0.025416364517814625,-0.9325323267806559,-0.9071159622628413
367,Kendrick,18,H2,3,6,1.1965456494370226,0.5474640136467959,-1.8976419441819838,-2.4451059578287797
367,Kendrick,18,H3,4,4,4.885190918472572,-0.11209049382353173,-1.2324115016674164,-1.1203210078438848
367,Kendrick,18,H4,4,1,-10.464396284829938,-0.7991683798858564,0.6424743660890072,1.4416427459748635
367,Kendrick,18,H5,4,1,0.2683178534571994,-0.44496537760084615,0.22345986187493688,0.668425239475783
367,Kendrick,18,H6,4,2,4.391124871001199,0.7906291962680961,-0.409731583427315,-1.2003607796954112
368,Kendrick,38,D1,6,6,-9.717926490380922,0.577931743063291,0.6938898651266154,0.11595812206332445
368,Kendrick,38,D2,6,2,9.287845480985954,0.791884776029554,1.0125261628226967,0.2206413867931427
368,Kendrick,38,D3,6,1,1.351898457161621,0.20880305125186907,0.9309879600809104,0.7221849088290414
368,Kendrick,38,D4,4,2,-3.934690748115044,-0.2958931893515887,0.44880518115859397,0.7446983705101826
