"system.index","Name","Shape_Area","Shape_Leng","precip","tavg","tmax","tmin",".geo"
"20150420_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.024375,22.039375,2.0065625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150421_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.7134375,23.9471875,3.4796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150422_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.8284375,25.02,4.6375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150423_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,7.5803125,14.9034375,0.256875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150424_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.9478125,8.423125,15.83875,1.00375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150425_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,7.691875,13.9925,1.3825,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150426_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.2175,6.669375,13.226875,0.1084375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150427_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.2071875,16.670625,-0.25875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150428_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,11.71875,21.6396875,1.798125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150429_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.861875,28.356875,5.36875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150430_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.74375,16.1609375,1.3196875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150501_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,10.4075,19.2578125,1.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150502_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.196875,24.3803125,4.0115625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150503_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,11.3421875,20.416875,2.2671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150504_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.7465625,23.485625,2.0040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150505_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.328125,26.6665625,3.994375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150506_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.8390625,17.23,2.4440625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150507_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.235625,16.8840625,1.5790625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150508_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.1165625,21.3759375,2.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150509_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.260625,22.715625,3.79375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150510_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.2196875,23.1278125,3.3184375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150511_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.5975,24.6675,4.520625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150512_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.6628125,23.199375,8.1234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150513_00000000000000000003","Kendrick",2063112.11657,12351.4950856,18.4253125,14.0578125,20.6390625,7.4846875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150514_00000000000000000003","Kendrick",2063112.11657,12351.4950856,9.6690625,9.4621875,15.108125,3.8153125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150515_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.0884375,21.135,5.0459375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150516_00000000000000000003","Kendrick",2063112.11657,12351.4950856,14.8090625,13.2246875,17.9503125,8.503125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150517_00000000000000000003","Kendrick",2063112.11657,12351.4950856,8.6125,13.4940625,18.009375,8.979375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150518_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.5325,15.371875,22.80375,7.944375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150519_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.9146875,23.9259375,7.8984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150520_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.48,24.906875,8.0471875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150521_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.4390625,26.3103125,8.5646875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150522_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.7746875,17.54125,26.0009375,9.08375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150523_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.7090625,17.72375,26.151875,9.309375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150524_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.41875,16.7621875,24.7421875,8.7721875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150525_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.144375,24.70125,9.5896875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150526_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.1871875,15.6546875,22.0953125,9.220625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150527_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.0921875,13.9053125,20.8528125,6.965,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150528_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.2478125,22.9596875,7.544375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150529_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.665625,26.1884375,9.14625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150530_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.720625,28.8440625,10.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150531_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.7403125,28.5884375,12.8953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150601_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.715,20.3521875,29.2434375,11.468125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150602_00000000000000000003","Kendrick",2063112.11657,12351.4950856,14.7975,18.32125,26.4175,10.2221875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150603_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.9240625,14.2034375,20.6078125,7.7925,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150604_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.63375,20.7084375,6.5459375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150605_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.3109375,23.7953125,6.8271875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150606_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.6840625,27.026875,8.3478125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150607_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.849375,29.1575,10.54125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150608_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.225,31.986875,12.4471875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150609_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.9953125,34.7828125,13.2175,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150610_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.8875,32.7421875,13.036875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150611_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.160625,30.578125,11.7403125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150612_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.8778125,29.4965625,10.2490625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150613_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.189375,25.2278125,7.1578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150614_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.768125,22.454375,5.08875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150615_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.463125,26.465625,6.4621875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150616_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.5709375,29.2434375,7.8971875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150617_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.668125,30.13125,11.208125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150618_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.3975,29.269375,11.5278125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150619_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.698125,30.223125,11.180625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150620_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.13875,25.383125,8.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150621_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.57125,26.7515625,8.3953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150622_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.6334375,26.8490625,8.4159375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150623_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.6003125,29.5040625,9.6959375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150624_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.666875,28.6875,10.6465625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150625_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.6996875,30.6696875,10.7290625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150626_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.1115625,32.2665625,11.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150627_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.16875,36.8846875,13.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150628_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,28.00375,39.0734375,16.926875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150629_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,29.899375,40.9378125,18.86875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150630_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,26.8346875,35.7496875,17.918125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150701_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.171875,34.9721875,15.37625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150702_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.7340625,35.6246875,13.8434375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150703_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.75625,37.364375,14.151875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150704_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,26.0153125,37.6571875,14.3703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150705_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.84125,36.8528125,14.8375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150706_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.0759375,34.473125,13.67875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150707_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.2940625,34.969375,13.619375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150708_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.769375,33.361875,14.1884375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150709_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.4528125,35.5384375,13.3625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150710_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.97875,36.4203125,15.5371875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150711_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.6328125,22.9096875,30.885,14.9265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150712_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.163125,18.64375,23.86,13.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150713_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.8271875,29.0846875,12.569375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150714_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.11625,19.2184375,27.060625,11.38625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150715_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.146875,29.91,10.379375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150716_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.2978125,30.3559375,12.24625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150717_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.5728125,26.1209375,9.0290625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150718_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.4503125,28.60375,10.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150719_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.5721875,31.9709375,11.1665625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150720_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.76,34.8565625,12.670625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150721_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.7915625,34.710625,12.8765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150722_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.94,31.8803125,12.00625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150723_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.8478125,28.2621875,9.4484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150724_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.218125,29.82375,10.6125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150725_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.8471875,29.9440625,11.7496875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150726_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.6684375,27.7221875,11.6146875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150727_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.13,24.2590625,10.0009375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150728_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.7959375,14.691875,21.4596875,7.921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150729_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.1040625,27.1521875,7.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150730_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.85125,32.1803125,9.5184375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150731_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.115625,36.6953125,11.5334375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150801_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.76125,38.84625,12.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150802_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.6325,38.3290625,12.9434375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150803_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.429375,38.3425,12.5134375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150804_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.3278125,33.3915625,13.26125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150805_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.739375,32.2103125,13.2771875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150806_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.854375,28.664375,11.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150807_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.7790625,26.0778125,7.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150808_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.9928125,30.69625,7.280625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150809_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.175,32.03875,10.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150810_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.388125,30.8015625,11.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150811_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.129375,34.5009375,11.754375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150812_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.998125,38.4259375,13.570625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150813_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,27.2634375,38.07,16.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150814_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,26.60125,37.9578125,15.2475,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150815_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.3578125,33.400625,13.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150816_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.826875,26.7015625,8.9521875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150817_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.595625,27.2990625,7.893125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150818_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.5959375,28.4503125,8.7375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150819_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.4615625,31.0453125,9.8915625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150820_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.98625,32.415,11.5565625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150821_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.440625,31.9128125,10.971875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150822_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.7321875,25.5509375,7.9103125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150823_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.9875,25.7128125,6.2625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150824_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.733125,30.2059375,7.2565625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150825_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.63375,29.96,9.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150826_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.051875,31.5,10.598125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150827_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.48,33.17125,11.793125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150828_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.3996875,32.359375,12.4425,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150829_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.141875,26.8065625,13.4771875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150830_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.1415625,18.79875,27.270625,10.330625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150831_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.8784375,13.9184375,20.065,7.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150901_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.1240625,24.72375,7.5303125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150902_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.504375,27.8690625,9.136875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150903_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.7571875,18.8015625,8.71625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150904_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.0578125,10.6034375,17.7925,3.409375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150905_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.2615625,13.3178125,22.4928125,4.14375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150906_00000000000000000003","Kendrick",2063112.11657,12351.4950856,13.786875,8.0315625,11.655,4.4065625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150907_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.615,10.7871875,17.935625,3.648125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150908_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.453125,20.04125,4.8690625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150909_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.3834375,25.1965625,5.5709375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150910_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.9203125,28.921875,6.9265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150911_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.2115625,30.391875,8.0315625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150912_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.4728125,31.813125,9.1396875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150913_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.5715625,32.895625,10.25125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150914_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.93125,28.5575,9.3115625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150915_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.883125,20.3640625,7.4053125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150916_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.0940625,18.5675,5.6103125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150917_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.5865625,11.564375,17.7371875,5.399375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150918_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.048125,11.37375,16.2921875,6.4403125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150919_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.9465625,20.9271875,4.974375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150920_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.3915625,25.15375,5.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150921_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.386875,28.695,8.079375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150922_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.9525,24.93875,6.969375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150923_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.1921875,22.564375,5.82375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150924_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.5103125,25.4334375,5.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150925_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.4671875,26.626875,6.299375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150926_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.4815625,28.308125,6.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150927_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.14875,22.1784375,4.120625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150928_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,11.9678125,22.6259375,1.313125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150929_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.5796875,23.600625,1.5509375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20150930_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.4890625,27.37,3.604375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151001_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.245,27.3534375,7.1434375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151002_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.7971875,23.4025,8.1921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151003_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.56875,24.321875,6.8175,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151004_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.6059375,22.69625,6.5240625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151005_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.2609375,22.4646875,4.05125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151006_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.991875,23.9928125,3.98875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151007_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.5984375,25.223125,5.97625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151008_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.2125,13.865625,18.0025,9.7309375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151009_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.733125,22.39,9.0771875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151010_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.1403125,27.1134375,9.1665625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151011_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.5046875,27.0790625,7.9303125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20151012_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,12.9696875,19.9609375,5.96375,"{""type"":""MultiPoint"",""coordinates"":[]}"
